name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,exp,price,set_enum,is_booster
Knight of the Ebon Legion,0,1,0,0,0,0,0,0,1.0,2019,2019,3.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2710.0,1,1,1,1.33,1,1.0
Knight of the Reliquary,0,1,0,0,0,0,0,0,3.0,2009,2017,4.0,1,0,0,0,1,0,1,1,0,1,0,0,1,2,2961.0,2,2,1,1.48,4,1.0
Knight-Captain of Eos,0,1,0,0,0,0,0,0,5.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,3276.0,2,2,1,3.28,2,1.0
Knollspine Dragon,0,1,0,0,0,0,0,0,7.0,2008,2019,2.0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,3512.0,7,7,1,1.17,2,1.0
Knowledge Exploitation,0,0,0,1,0,0,0,0,7.0,2008,2008,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,4210.0,-5,-5,1,13.1,2,1.0
Knucklebone Witch,0,1,0,0,0,0,0,0,1.0,2007,2007,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,10115.0,1,1,1,2.47,2,1.0
"Kokusho, the Evening Star",1,1,0,0,0,0,0,0,6.0,2004,2017,4.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,562.0,5,5,1,16.68,4,1.0
Kolaghan's Command,0,0,1,0,0,0,0,0,3.0,2015,2019,3.0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,2702.0,-5,-5,1,5.22,2,1.0
Konda's Banner,1,0,0,0,0,0,0,1,2.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,4013.0,-5,-5,1,9.87,2,1.0
"Konda, Lord of Eiganjo",1,1,0,0,0,0,0,0,7.0,2004,2004,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,8384.0,3,3,1,2.39,2,1.0
Kongming's Contraptions,0,1,0,0,0,0,0,0,4.0,1999,1999,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,19956.0,2,2,1,31.99,4,1.0
Kor Haven,1,0,0,0,1,0,0,0,0.0,2000,2015,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1748.0,-5,-5,1,8.62,2,1.0
Kor Spiritdancer,0,1,0,0,0,0,0,0,2.0,2010,2020,5.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,2181.0,0,0,1,1.29,4,1.0
"Korlash, Heir to Blackblade",1,1,0,0,0,0,0,0,4.0,2007,2020,3.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,7859.0,-3,-3,1,4.91,4,1.0
"Korvold, Fae-Cursed King",1,1,0,0,0,0,0,0,5.0,2019,2019,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1473.0,4,4,1,5.32,2,0.0
Koskun Falls,0,0,0,0,0,1,0,0,4.0,1995,1995,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,6072.0,-5,-5,1,11.13,2,1.0
Koth of the Hammer,1,0,0,0,0,0,1,0,4.0,2010,2012,2.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2634.0,-5,-5,1,4.56,4,0.0
Kozilek's Return,0,0,1,0,0,0,0,0,3.0,2016,2016,2.0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,7893.0,-5,-5,1,1.53,2,1.0
"Kozilek, Butcher of Truth",1,1,0,0,0,0,0,0,10.0,2010,2018,4.0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,507.0,12,12,1,49.17,4,1.0
"Kozilek, the Great Distortion",1,1,0,0,0,0,0,0,10.0,2016,2016,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,935.0,12,12,1,11.06,2,1.0
Krark's Thumb,1,0,0,0,0,0,0,1,2.0,2003,2020,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4307.0,-5,-5,1,5.32,4,1.0
"Kraum, Ludevic's Opus",1,1,0,0,0,0,0,0,5.0,2016,2016,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,3886.0,4,4,1,7.1,3,0.0
"Krav, the Unredeemed",1,1,0,0,0,0,0,0,5.0,2018,2018,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1509.0,3,3,1,3.42,4,1.0
"Krenko, Mob Boss",1,1,0,0,0,0,0,0,4.0,2012,2020,5.0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,852.0,3,3,1,2.95,4,1.0
Kresh the Bloodbraided,1,1,0,0,0,0,0,0,5.0,2008,2011,2.0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,4852.0,3,3,1,4.14,2,1.0
Krosan Beast,0,1,0,0,0,0,0,0,4.0,2001,2001,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,12783.0,1,1,1,2.5,2,1.0
Krovikan Horror,0,1,0,0,0,0,0,0,4.0,1996,1996,1.0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,12660.0,2,2,1,1.04,4,1.0
"Kroxa, Titan of Death's Hunger",1,1,0,0,0,0,0,0,2.0,2020,2020,4.0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,3567.0,6,6,1,14.52,2,1.0
"Kruphix, God of Horizons",1,1,0,0,0,1,0,0,5.0,2014,2020,3.0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,927.0,4,4,1,4.4,2,1.0
Kukemssa Pirates,0,1,0,0,0,0,0,0,4.0,1996,1996,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,8332.0,2,2,1,1.61,2,1.0
"Kumena, Tyrant of Orazca",1,1,0,0,0,0,0,0,3.0,2018,2018,2.0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,3471.0,2,2,1,5.03,2,1.0
Kusari-Gama,0,0,0,0,0,0,0,1,3.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,5469.0,-5,-5,1,1.73,2,1.0
"Kydele, Chosen of Kruphix",1,1,0,0,0,0,0,0,4.0,2016,2016,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2986.0,2,2,1,7.39,3,0.0
"Kykar, Wind's Fury",1,1,0,0,0,0,0,0,4.0,2019,2019,3.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1607.0,3,3,1,2.58,1,1.0
Kynaios and Tiro of Meletis,1,1,0,0,0,0,0,0,4.0,2016,2016,1.0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,2408.0,2,2,1,9.72,3,0.0
"Kyoki, Sanity's Eclipse",1,1,0,0,0,0,0,0,6.0,2005,2005,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,7571.0,6,6,1,1.02,2,1.0
"Kytheon, Hero of Akros // Gideon, Battle-Forged",1,1,0,0,0,0,1,0,1.0,2015,2017,4.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,4211.0,-5,-5,1,4.09,1,1.0
Lady Sun,1,1,0,0,0,0,0,0,3.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,15922.0,1,1,1,105.24,4,1.0
"Lady Zhurong, Warrior Queen",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,15606.0,4,4,1,87.35,4,1.0
Lake of the Dead,0,0,0,0,1,0,0,0,0.0,1996,1996,1.0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,2844.0,-5,-5,1,70.04,4,1.0
Land Equilibrium,0,0,0,0,0,1,0,0,4.0,1994,1994,1.0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,9445.0,-5,-5,1,109.25,4,1.0
Land Tax,0,0,0,0,0,1,0,0,1.0,1994,2020,9.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,313.0,-5,-5,1,25.03,4,1.0
Last Chance,0,0,0,1,0,0,0,0,2.0,1997,1999,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,8671.0,-5,-5,1,11.79,4,1.0
Last One Standing,0,0,0,1,0,0,0,0,3.0,2018,2018,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1989.0,-5,-5,1,2.22,4,1.0
"Lathliss, Dragon Queen",1,1,0,0,0,0,0,0,6.0,2018,2020,5.0,0,0,0,1,0,0,1,1,1,1,0,0,1,2,1500.0,6,6,1,1.49,4,1.0
"Lazav, Dimir Mastermind",1,1,0,0,0,0,0,0,4.0,2013,2018,2.0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,2298.0,3,3,1,2.11,2,1.0
"Lazav, the Multifarious",1,1,0,0,0,0,0,0,2.0,2018,2020,3.0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,2934.0,1,1,1,1.86,4,1.0
Leaf-Crowned Elder,0,1,0,0,0,0,0,0,4.0,2008,2008,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,7036.0,3,3,1,2.32,2,1.0
Legacy Weapon,1,0,0,0,0,0,0,1,7.0,2001,2007,2.0,1,1,1,1,1,0,1,1,0,1,0,0,1,2,5187.0,-5,-5,1,2.5,1,1.0
Legion Loyalist,0,1,0,0,0,0,0,0,1.0,2013,2018,2.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,2562.0,1,1,1,4.65,2,1.0
Legion Warboss,0,1,0,0,0,0,0,0,3.0,2018,2018,3.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1760.0,2,2,1,1.67,2,1.0
Legion's Initiative,0,0,0,0,0,1,0,0,2.0,2013,2013,1.0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,3762.0,-5,-5,1,1.89,2,1.0
"Legion's Landing // Adanto, the First Fort",1,0,0,0,1,1,0,0,1.0,2017,2017,3.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,1586.0,-5,-5,1,2.62,2,1.0
Leonin Arbiter,0,1,0,0,0,0,0,0,2.0,2010,2017,2.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,2252.0,2,2,1,2.21,3,0.0
Leonin Shikari,0,1,0,0,0,0,0,0,2.0,2004,2017,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1920.0,2,2,1,3.25,3,0.0
Leonin Warleader,0,1,0,0,0,0,0,0,4.0,2018,2019,4.0,1,0,0,0,0,0,1,1,1,1,0,0,1,2,2416.0,4,4,1,1.41,4,0.0
"Leovold, Emissary of Trest",1,1,0,0,0,0,0,0,3.0,2016,2018,3.0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,13236.0,3,3,1,3.89,4,1.0
Lethal Vapors,0,0,0,0,0,1,0,0,4.0,2003,2003,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,5309.0,-5,-5,1,3.53,2,1.0
Leyline Tyrant,0,1,0,0,0,0,0,0,4.0,2020,2020,4.0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,16135.0,4,4,1,8.29,2,1.0
Leyline of Abundance,0,0,0,0,0,1,0,0,4.0,2019,2019,3.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,2920.0,-5,-5,1,1.32,1,1.0
Leyline of Anticipation,0,0,0,0,0,1,0,0,4.0,2010,2019,4.0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,248.0,-5,-5,1,6.31,1,1.0
Leyline of Lifeforce,0,0,0,0,0,1,0,0,4.0,2006,2006,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,7446.0,-5,-5,1,2.26,2,1.0
Leyline of Punishment,0,0,0,0,0,1,0,0,4.0,2010,2010,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,5158.0,-5,-5,1,1.8,1,1.0
Leyline of Sanctity,0,0,0,0,0,1,0,0,4.0,2010,2019,5.0,1,0,0,0,0,0,1,1,1,1,0,0,1,2,3556.0,-5,-5,1,1.46,1,1.0
Leyline of Singularity,0,0,0,0,0,1,0,0,4.0,2006,2006,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,9429.0,-5,-5,1,1.67,2,1.0
Leyline of Vitality,0,0,0,0,0,1,0,0,4.0,2010,2010,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,6123.0,-5,-5,1,1.94,1,1.0
Leyline of the Meek,0,0,0,0,0,1,0,0,4.0,2005,2006,2.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,8666.0,-5,-5,1,1.95,2,1.0
Leyline of the Void,0,0,0,0,0,1,0,0,4.0,2006,2019,5.0,0,0,1,0,0,0,1,1,1,1,0,0,1,2,1845.0,-5,-5,1,5.22,1,1.0
Library of Alexandria,0,0,0,0,1,0,0,0,0.0,1993,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20310.0,-5,-5,1,1499.99,4,1.0
Lich,0,0,0,0,0,1,0,0,4.0,1993,1993,3.0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,10937.0,-5,-5,1,105.75,4,1.0
Lich Lord of Unx,0,1,0,0,0,0,0,0,3.0,2009,2009,1.0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,3242.0,2,2,1,8.55,2,1.0
"Licia, Sanguine Tribune",1,1,0,0,0,0,0,0,8.0,2017,2017,1.0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,4060.0,4,4,1,1.15,3,0.0
Liege of the Hollows,0,1,0,0,0,0,0,0,4.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,10584.0,3,3,1,3.5,2,1.0
Lieutenant Kirtar,1,1,0,0,0,0,0,0,3.0,2001,2001,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,7427.0,2,2,1,1.49,2,1.0
Life Chisel,0,0,0,0,0,0,0,1,4.0,1994,1994,1.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,13753.0,-5,-5,1,1.83,4,1.0
Life Matrix,0,0,0,0,0,0,0,1,4.0,1994,1994,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,19263.0,-5,-5,1,13.87,2,1.0
Life and Limb,0,0,0,0,0,1,0,0,4.0,2007,2007,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,5694.0,-5,-5,1,2.09,2,1.0
Life from the Loam,0,0,0,1,0,0,0,0,2.0,2005,2019,6.0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,403.0,-5,-5,1,9.92,4,1.0
Life's Finale,0,0,0,1,0,0,0,0,6.0,2011,2011,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1707.0,-5,-5,1,2.91,2,1.0
Life's Legacy,0,0,0,1,0,0,0,0,2.0,2014,2014,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1831.0,-5,-5,1,3.15,1,1.0
Lifeblood,0,0,0,0,0,1,0,0,4.0,1994,1994,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,19962.0,-5,-5,1,15.71,2,1.0
Lifeblood Hydra,0,1,0,0,0,0,0,0,3.0,2014,2017,2.0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,1868.0,0,0,1,13.07,3,0.0
Lifegift,0,0,0,0,0,1,0,0,3.0,2005,2005,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,8744.0,-5,-5,1,1.08,2,1.0
Lifeline,0,0,0,0,0,0,0,1,5.0,1998,1998,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,6640.0,-5,-5,1,21.38,2,1.0
Light from Within,0,0,0,0,0,1,0,0,4.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,10747.0,-5,-5,1,1.52,2,1.0
Lighthouse Chronologist,0,1,0,0,0,0,0,0,2.0,2010,2010,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,4831.0,1,1,1,12.23,2,1.0
Lightmine Field,0,0,0,0,0,1,0,0,4.0,2010,2010,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,4518.0,-5,-5,1,1.69,2,1.0
Lightning Crafter,0,1,0,0,0,0,0,0,4.0,2008,2020,2.0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,5436.0,3,3,1,6.65,4,1.0
Lightning Dragon,0,1,0,0,0,0,0,0,4.0,1998,1998,2.0,0,0,0,1,0,0,1,0,0,1,0,1,1,2,16590.0,4,4,1,2.26,4,1.0
Lightning Serpent,0,1,0,0,0,0,0,0,1.0,2006,2006,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,10715.0,2,2,1,1.37,2,1.0
Liliana Vess,1,0,0,0,0,0,1,0,5.0,2007,2014,8.0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,683.0,-5,-5,1,7.12,4,0.0
Liliana of the Dark Realms,1,0,0,0,0,0,1,0,4.0,2012,2013,3.0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1136.0,-5,-5,1,18.15,1,1.0
Liliana of the Veil,1,0,0,0,0,0,1,0,3.0,2011,2018,5.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,2215.0,-5,-5,1,56.35,4,1.0
Liliana's Mastery,0,0,0,0,0,1,0,0,5.0,2017,2019,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2127.0,-5,-5,1,1.43,2,1.0
"Liliana, Death Mage",1,0,0,0,0,0,1,0,6.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,15448.0,-5,-5,1,8.48,1,0.0
"Liliana, Death Wielder",1,0,0,0,0,0,1,0,7.0,2017,2017,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,4758.0,-5,-5,1,4.56,2,0.0
"Liliana, Death's Majesty",1,0,0,0,0,0,1,0,5.0,2017,2019,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1171.0,-5,-5,1,4.04,2,1.0
"Liliana, Dreadhorde General",1,0,0,0,0,0,1,0,6.0,2019,2020,7.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,664.0,-5,-5,1,14.41,2,1.0
"Liliana, Heretical Healer // Liliana, Defiant Necromancer",1,1,0,0,0,0,1,0,3.0,2015,2017,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1192.0,-5,-5,1,18.64,1,1.0
"Liliana, Untouched by Death",1,0,0,0,0,0,1,0,4.0,2018,2018,3.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3295.0,-5,-5,1,3.98,1,1.0
"Liliana, Waker of the Dead",1,0,0,0,0,0,1,0,4.0,2020,2020,3.0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,6928.0,-5,-5,1,4.61,1,1.0
"Liliana, the Last Hope",1,0,0,0,0,0,1,0,3.0,2016,2018,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2746.0,-5,-5,1,24.55,2,1.0
"Liliana, the Necromancer",1,0,0,0,0,0,1,0,5.0,2018,2018,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,8068.0,-5,-5,1,12.68,1,0.0
Lim-Dûl the Necromancer,1,1,0,0,0,0,0,0,7.0,2006,2006,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,7764.0,4,4,1,2.07,2,1.0
"Lin Sivvi, Defiant Hero",1,1,0,0,0,0,0,0,3.0,2000,2000,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,9186.0,1,1,1,1.2,2,1.0
"Linvala, Keeper of Silence",1,1,0,0,0,0,0,0,4.0,2010,2020,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,822.0,3,3,1,19.12,4,1.0
Lion's Eye Diamond,0,0,0,0,0,0,0,1,0.0,1996,1996,1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1599.0,-5,-5,1,312.93,4,1.0
Lithoform Engine,1,0,0,0,0,0,0,1,4.0,2020,2020,4.0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,14403.0,-5,-5,1,20.37,2,1.0
"Liu Bei, Lord of Shu",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,16220.0,2,2,1,10.31,4,1.0
Living Death,0,0,0,1,0,0,0,0,5.0,1997,2020,10.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,306.0,-5,-5,1,3.92,4,1.0
Living End,0,0,0,1,0,0,0,0,0.0,2006,2006,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,8520.0,-5,-5,1,7.44,2,1.0
Living Plane,0,0,0,0,0,1,0,0,4.0,1994,1994,1.0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,8412.0,-5,-5,1,155.51,4,1.0
"Llawan, Cephalid Empress",1,1,0,0,0,0,0,0,4.0,2002,2002,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,8492.0,2,2,1,1.25,2,1.0
Lodestone Bauble,0,0,0,0,0,0,0,1,0.0,1996,1996,1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,8311.0,-5,-5,1,1.94,4,1.0
Lord Windgrace,1,0,0,0,0,0,1,0,5.0,2018,2018,1.0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1378.0,-5,-5,1,6.05,3,0.0
Lord of Atlantis,0,1,0,0,0,0,0,0,2.0,1993,2018,14.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,3930.0,2,2,1,2.98,2,1.0
Lord of Extinction,0,1,0,0,0,0,0,0,5.0,2009,2018,4.0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,2892.0,-3,-3,1,6.65,4,1.0
Lord of Tresserhorn,1,1,0,0,0,0,0,0,4.0,1996,1996,1.0,0,1,1,1,0,0,1,0,0,1,0,1,1,2,10083.0,10,10,1,4.59,4,1.0
Lord of the Undead,0,1,0,0,0,0,0,0,3.0,2001,2020,6.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,2315.0,2,2,1,10.87,4,1.0
Lord of the Void,0,1,0,0,0,0,0,0,7.0,2013,2013,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2018.0,7,7,1,10.85,2,1.0
"Lorthos, the Tidemaker",1,1,0,0,0,0,0,0,8.0,2009,2020,3.0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,3417.0,8,8,1,1.5,4,1.0
Lotus Bloom,0,0,0,0,0,0,0,1,0.0,2006,2020,4.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3658.0,-5,-5,1,7.25,4,1.0
Lotus Blossom,0,0,0,0,0,0,0,1,2.0,1998,1998,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,9732.0,-5,-5,1,5.39,2,1.0
Lotus Cobra,0,1,0,0,0,0,0,0,2.0,2009,2020,7.0,0,0,0,0,1,1,1,1,1,1,0,0,1,2,512.0,2,2,1,5.88,2,1.0
Lotus Field,0,0,0,0,1,0,0,0,0.0,2019,2019,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1227.0,-5,-5,1,3.95,1,1.0
Lotus Vale,0,0,0,0,1,0,0,0,0.0,1997,1997,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,4462.0,-5,-5,1,33.6,2,1.0
Loxodon Gatekeeper,0,1,0,0,0,0,0,0,4.0,2005,2005,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,4513.0,2,2,1,2.7,2,1.0
"Lu Su, Wu Advisor",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,16996.0,1,1,1,31.02,4,1.0
"Ludevic, Necro-Alchemist",1,1,0,0,0,0,0,0,3.0,2016,2016,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,3901.0,1,1,1,6.31,3,0.0
"Lukka, Coppercoat Outcast",1,0,0,0,0,0,1,0,5.0,2020,2020,4.0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,7537.0,-5,-5,1,3.42,2,1.0
Lullmage Mentor,0,1,0,0,0,0,0,0,3.0,2009,2009,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,3753.0,2,2,1,1.29,2,1.0
Luminarch Ascension,0,0,0,0,0,1,0,0,2.0,2009,2018,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,661.0,-5,-5,1,8.0,4,1.0
Luminous Broodmoth,0,1,0,0,0,0,0,0,4.0,2020,2020,5.0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,3187.0,3,3,1,8.55,2,1.0
Lure of Prey,0,0,1,0,0,0,0,0,4.0,1996,1996,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,14058.0,-5,-5,1,6.93,2,1.0
Lurker,0,1,0,0,0,0,0,0,3.0,1994,1994,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,20315.0,2,2,1,4.89,2,1.0
Lurking Predators,0,0,0,0,0,1,0,0,6.0,2009,2020,3.0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,1540.0,-5,-5,1,4.5,4,1.0
Lurrus of the Dream-Den,1,1,0,0,0,0,0,0,3.0,2020,2020,4.0,1,0,1,0,0,1,1,1,1,0,0,0,0,2,4475.0,3,3,1,4.28,2,1.0
Luxury Suite,0,0,0,0,1,0,0,0,0.0,2018,2020,2.0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,407.0,-5,-5,1,13.22,4,1.0
Lyra Dawnbringer,1,1,0,0,0,0,0,0,5.0,2018,2018,3.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1959.0,5,5,1,8.17,2,1.0
"Ma Chao, Western Warrior",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,16796.0,3,3,1,47.12,4,1.0
Maddening Cacophony,0,0,0,1,0,0,0,0,2.0,2020,2020,4.0,0,1,0,0,0,1,1,1,1,1,0,0,0,2,15836.0,-5,-5,1,2.37,2,1.0
Maddening Imp,0,1,0,0,0,0,0,0,3.0,1997,1997,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,10013.0,1,1,1,2.15,2,1.0
Maelstrom Archangel,0,1,0,0,0,0,0,0,5.0,2009,2020,3.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,4534.0,5,5,1,1.74,4,1.0
Maelstrom Nexus,0,0,0,0,0,1,0,0,5.0,2009,2020,4.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,3038.0,-5,-5,1,1.89,4,1.0
Maelstrom Pulse,0,0,0,1,0,0,0,0,3.0,2009,2020,7.0,0,0,1,0,1,0,1,1,0,1,0,0,1,2,1687.0,-5,-5,1,1.08,4,1.0
"Maga, Traitor to Mortals",1,1,0,0,0,0,0,0,3.0,2005,2005,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,6694.0,0,0,1,3.18,2,1.0
Magebane Armor,0,0,0,0,0,0,0,1,3.0,2009,2009,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,5282.0,-5,-5,1,1.37,1,1.0
Mages' Contest,0,0,1,0,0,0,0,0,3.0,2000,2000,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,7591.0,-5,-5,1,1.62,2,1.0
Mageta the Lion,1,1,0,0,0,0,0,0,5.0,2000,2000,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,8983.0,3,3,1,1.18,2,1.0
Magma Sliver,0,1,0,0,0,0,0,0,4.0,2003,2005,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,5985.0,3,3,1,6.95,2,1.0
Magmatic Channeler,0,1,0,0,0,0,0,0,2.0,2020,2020,4.0,0,0,0,1,0,1,1,1,1,1,0,0,0,2,18934.0,1,1,1,1.96,2,1.0
