name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,exp,price,set_enum,is_booster
Force of Rage,0,0,1,0,0,0,0,0,3,2019,2019,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,9547.0,-5,-5,0,0.25,4,1
Forgotten Lore,0,0,0,1,0,0,0,0,1,1995,1995,1,0,0,0,0,1,0,1,0,0,1,0,0,1,3,15081.0,-5,-5,0,0.25,4,1
Form of the Dragon,0,0,0,0,0,1,0,0,7,2020,2020,4,0,0,0,1,0,0,1,1,0,1,0,0,1,2,8292.0,-5,-5,0,0.25,1,1
Gaea's Liege,0,1,0,0,0,0,0,0,6,2006,2006,9,0,0,0,0,1,0,1,1,0,1,0,0,1,2,13401.0,-3,-3,0,0.25,2,1
God-Pharaoh's Statue,1,0,0,0,0,0,0,1,6,2019,2019,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3,2407.0,-5,-5,0,0.25,2,1
Golem Foundry,0,0,0,0,0,0,0,1,3,2010,2010,1,0,0,0,0,0,0,1,1,0,1,1,0,0,4,5096.0,-5,-5,0,0.25,2,1
Golgari Charm,0,0,1,0,0,0,0,0,2,2018,2018,5,0,0,1,0,1,0,1,1,1,1,0,0,1,3,762.0,-5,-5,0,0.25,4,1
Govern the Guildless,0,0,0,1,0,0,0,0,6,2006,2006,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,11295.0,-5,-5,0,0.25,2,1
Graveblade Marauder,0,1,0,0,0,0,0,0,3,2015,2015,2,0,0,1,0,0,0,1,1,1,1,0,0,0,2,7859.0,1,1,0,0.25,1,1
Greater Harvester,0,1,0,0,0,0,0,0,5,2004,2004,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,15089.0,5,5,0,0.25,2,1
Grim Harvest,0,0,1,0,0,0,0,0,2,2006,2006,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,9383.0,-5,-5,0,0.25,2,1
Grim Reminder,0,0,1,0,0,0,0,0,3,2003,2003,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,18030.0,-5,-5,0,0.25,2,1
Grindclock,0,0,0,0,0,0,0,1,2,2014,2014,2,0,0,0,0,0,0,1,1,1,1,0,0,1,2,5811.0,-5,-5,0,0.25,1,1
Guardian of the Ages,0,1,0,0,0,0,0,1,7,2013,2013,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,10363.0,7,7,0,0.25,1,1
Guild Summit,0,0,0,0,0,1,0,0,3,2018,2018,1,0,1,0,0,0,1,1,1,1,1,0,0,0,3,5573.0,-5,-5,0,0.25,2,1
Hallow,0,0,1,0,0,0,0,0,1,2004,2004,1,1,0,0,0,0,0,1,1,0,1,1,0,0,4,12565.0,-5,-5,0,0.25,2,1
Haru-Onna,0,1,0,0,0,0,0,0,4,2005,2005,1,0,0,0,0,1,0,1,1,0,1,0,0,0,3,8211.0,2,2,0,0.25,2,1
Hell's Thunder,0,1,0,0,0,0,0,0,3,2014,2014,2,0,0,0,1,0,0,1,1,0,1,0,0,1,2,8794.0,4,4,0,0.25,4,0
Hidden Stag,0,0,0,0,0,1,0,0,2,1998,1998,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,17621.0,-5,-5,0,0.25,2,1
High Alert,0,0,0,0,0,1,0,0,3,2019,2019,1,1,1,0,0,0,1,1,1,1,1,0,0,0,3,3489.0,-5,-5,0,0.25,2,1
Hunting Wilds,0,0,0,1,0,0,0,0,4,2018,2018,2,0,0,0,0,1,0,1,1,0,1,0,0,1,3,3500.0,-5,-5,0,0.25,3,0
Hurr Jackal,0,1,0,0,0,0,0,0,1,1995,1995,5,0,0,0,1,0,0,1,0,0,1,1,0,1,2,18637.0,1,1,0,0.25,1,1
Hyena Umbra,0,0,0,0,0,1,0,0,1,2019,2019,5,1,0,0,0,0,0,1,1,0,1,1,0,1,4,2043.0,-5,-5,0,0.25,4,1
Illusionist's Stratagem,0,0,1,0,0,0,0,0,4,2017,2017,1,0,1,0,0,0,0,1,1,1,1,0,0,0,3,2579.0,-5,-5,0,0.25,2,1
Interdict,0,0,1,0,0,0,0,0,2,1997,1997,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,10013.0,-5,-5,0,0.25,2,1
Invader Parasite,0,1,0,0,0,0,0,0,5,2011,2011,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,6945.0,3,3,0,0.25,2,1
Jungle Shrine,0,0,0,0,1,0,0,0,0,2019,2019,9,1,0,0,1,1,0,1,1,0,1,0,0,1,3,211.0,-5,-5,0,0.25,3,0
Juxtapose,0,0,0,1,0,0,0,0,4,1999,1999,4,0,1,0,0,0,0,1,0,0,1,0,0,1,3,11685.0,-5,-5,0,0.25,4,1
Karn's Touch,0,0,1,0,0,0,0,0,2,1999,1999,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,15481.0,-5,-5,0,0.25,2,1
Khalni Gem,0,0,0,0,0,0,0,1,4,2009,2009,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,5304.0,-5,-5,0,0.25,2,1
Kyren Archive,0,0,0,0,0,0,0,1,3,1999,1999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,18047.0,-5,-5,0,0.25,2,1
Library of Lat-Nam,0,0,0,1,0,0,0,0,5,1999,1999,2,0,1,0,0,0,0,1,0,0,1,0,0,1,2,10863.0,-5,-5,0,0.25,1,1
Lore Seeker,0,1,0,0,0,0,0,1,2,2014,2014,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,20055.0,2,2,0,0.25,4,1
Lurking Evil,0,0,0,0,0,1,0,0,3,1998,1998,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3,17497.0,-5,-5,0,0.25,4,1
Mandate of Peace,0,0,1,0,0,0,0,0,2,2019,2019,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,4597.0,-5,-5,0,0.25,3,0
Manor Gargoyle,0,1,0,0,0,0,0,1,5,2011,2011,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,10462.0,4,4,0,0.25,2,1
Megatog,0,1,0,0,0,0,0,0,6,2003,2003,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,10664.0,3,3,0,0.25,2,1
Metamorphic Alteration,0,0,0,0,0,1,0,0,2,2018,2018,2,0,1,0,0,0,0,1,1,1,1,0,0,0,2,6408.0,-5,-5,0,0.25,1,1
Mycologist,0,1,0,0,0,0,0,0,2,2007,2007,1,1,0,0,0,0,0,1,1,0,1,0,0,0,3,8751.0,0,0,0,0.25,2,1
"Nagao, Bound by Honor",1,1,0,0,0,0,0,0,4,2004,2004,1,1,0,0,0,0,0,1,1,0,1,0,0,0,3,9487.0,3,3,0,0.25,2,1
Naya Hushblade,0,1,0,0,0,0,0,0,2,2009,2009,1,1,0,0,1,1,0,1,1,0,1,1,0,0,4,12949.0,2,2,0,0.25,2,1
Needletooth Raptor,0,1,0,0,0,0,0,0,4,2018,2018,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,4310.0,2,2,0,0.25,2,1
Nessian Wilds Ravager,0,1,0,0,0,0,0,0,6,2014,2014,2,0,0,0,0,1,0,1,1,1,1,0,0,0,2,4406.0,6,6,0,0.25,2,1
"Niambi, Faithful Healer",1,1,0,0,0,0,0,0,3,2018,2018,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,11852.0,2,2,0,0.25,2,0
Oakhame Adversary,0,1,0,0,0,0,0,0,4,2019,2019,1,0,0,0,0,1,1,1,1,1,1,0,0,0,3,1946.0,2,2,0,0.25,2,1
"Ob Nixilis, the Hate-Twisted",1,0,0,0,0,0,1,0,5,2020,2020,5,0,0,1,0,0,1,1,1,1,1,0,0,0,3,2554.0,-5,-5,0,0.25,2,1
Oblivion Crown,0,0,0,0,0,1,0,0,2,2007,2007,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,5375.0,-5,-5,0,0.25,2,1
Obsessive Search,0,0,1,0,0,0,0,0,1,2002,2002,1,0,1,0,0,0,0,1,0,0,1,1,0,1,4,6556.0,-5,-5,0,0.25,4,1
Oracle's Vault,0,0,0,0,0,0,0,1,4,2017,2017,3,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2968.0,-5,-5,0,0.25,2,1
"Orochi Eggwatcher // Shidako, Broodmistress",1,1,0,0,0,0,0,0,3,2004,2004,1,0,0,0,0,1,0,1,1,0,1,0,0,0,3,8155.0,1,1,0,0.25,2,1
Paradise Plume,0,0,0,0,0,0,0,1,4,2006,2006,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,6996.0,-5,-5,0,0.25,2,1
Parallax Nexus,0,0,0,0,0,1,0,0,3,2000,2000,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,15018.0,-5,-5,0,0.25,2,1
Possessed Aven,0,1,0,0,0,0,0,0,4,2002,2002,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,18844.0,3,3,0,0.25,2,1
Presence of the Master,0,0,0,0,0,1,0,0,4,1998,1998,2,1,0,0,0,0,0,1,0,0,1,0,0,1,3,15425.0,-5,-5,0,0.25,2,1
Promise of Bunrei,0,0,0,0,0,1,0,0,3,2019,2019,3,1,0,0,0,0,0,1,1,0,1,0,0,1,3,7409.0,-5,-5,0,0.25,4,1
Prowess of the Fair,0,0,0,0,0,1,0,0,2,2007,2007,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3,9036.0,-5,-5,0,0.25,2,1
Psychic Strike,0,0,1,0,0,0,0,0,3,2013,2013,1,0,1,1,0,0,0,1,1,1,1,1,0,0,4,2888.0,-5,-5,0,0.25,2,1
Psychotic Episode,0,0,0,1,0,0,0,0,3,2006,2006,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,6037.0,-5,-5,0,0.25,2,1
Purify,0,0,0,1,0,0,0,0,5,2001,2001,2,1,0,0,0,0,0,1,0,0,1,0,0,1,2,10683.0,-5,-5,0,0.25,1,1
Relearn,0,0,0,1,0,0,0,0,3,1999,1999,3,0,1,0,0,0,0,1,0,0,1,0,0,1,3,7509.0,-5,-5,0,0.25,4,1
Relic Seeker,0,1,0,0,0,0,0,0,2,2015,2015,3,1,0,0,0,0,0,1,1,1,1,0,0,0,2,3386.0,2,2,0,0.25,1,1
Remote Isle,0,0,0,0,1,0,0,0,0,2020,2020,5,0,1,0,0,0,0,1,0,0,1,1,0,1,4,1367.0,-5,-5,0,0.25,3,0
Revenge of Ravens,0,0,0,0,0,1,0,0,4,2019,2019,1,0,0,1,0,0,1,1,1,1,1,0,0,0,3,3014.0,-5,-5,0,0.25,2,1
Rime Transfusion,0,0,0,0,0,1,0,0,2,2006,2006,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3,12610.0,-5,-5,0,0.25,2,1
Roiling Terrain,0,0,0,1,0,0,0,0,4,2010,2010,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,7545.0,-5,-5,0,0.25,2,1
Runed Arch,0,0,0,0,0,0,0,1,3,1995,1995,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,18233.0,-5,-5,0,0.25,2,1
Rushwood Legate,0,1,0,0,0,0,0,0,3,1999,1999,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,17254.0,2,2,0,0.25,2,1
"Sachi, Daughter of Seshiro",1,1,0,0,0,0,0,0,4,2004,2004,1,0,0,0,0,1,0,1,1,0,1,0,0,0,3,6414.0,1,1,0,0.25,2,1
Sandstone Oracle,0,1,0,0,0,0,0,1,7,2019,2019,4,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2288.0,4,4,0,0.25,3,0
Scrapheap,0,0,0,0,0,0,0,1,3,1999,1999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,13115.0,-5,-5,0,0.25,2,1
Screeching Sliver,0,1,0,0,0,0,0,0,1,2006,2006,1,0,1,0,0,0,0,1,1,0,1,1,0,0,4,8284.0,1,1,0,0.25,2,1
Scroll of Origins,0,0,0,0,0,0,0,1,2,2005,2005,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,14764.0,-5,-5,0,0.25,2,1
Sea Scryer,0,1,0,0,0,0,0,0,2,1996,1996,1,0,1,0,0,0,0,1,0,0,1,1,0,0,4,6847.0,1,1,0,0.25,2,1
Seasinger,0,1,0,0,0,0,0,0,3,1997,1997,2,0,1,0,0,0,0,1,0,0,1,0,0,1,3,9941.0,0,0,0,0.25,4,1
Secure the Scene,0,0,0,1,0,0,0,0,5,2020,2020,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,19562.0,-5,-5,0,0.25,1,1
Servant of the Conduit,0,1,0,0,0,0,0,0,2,2016,2016,1,0,0,0,0,1,0,1,1,1,1,0,0,0,3,7363.0,2,2,0,0.25,2,1
Shattering Pulse,0,0,1,0,0,0,0,0,2,1998,1998,1,0,0,0,1,0,0,1,0,0,1,1,0,0,4,6224.0,-5,-5,0,0.25,2,1
Shyft,0,1,0,0,0,0,0,0,5,1995,1995,1,0,1,0,0,0,0,1,0,0,1,1,0,1,4,19390.0,4,4,0,0.25,4,1
Skeletal Changeling,0,1,0,0,0,0,0,0,2,2007,2007,1,0,0,1,0,0,0,1,1,0,1,1,0,0,4,5878.0,1,1,0,0.25,2,1
Skyshaper,0,0,0,0,0,0,0,1,2,1998,1998,1,0,0,0,0,0,0,1,0,0,1,1,0,1,4,15187.0,-5,-5,0,0.25,4,1
Sleeper's Robe,0,0,0,0,0,1,0,0,2,2000,2000,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3,10601.0,-5,-5,0,0.25,2,1
"Slimefoot, the Stowaway",1,1,0,0,0,0,0,0,3,2018,2018,2,0,0,1,0,1,0,1,1,1,1,0,0,0,3,2036.0,2,2,0,0.25,2,1
Sliptide Serpent,0,1,0,0,0,0,0,0,6,2000,2000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,17533.0,4,4,0,0.25,2,1
Soltari Visionary,0,1,0,0,0,0,0,0,3,1998,1998,1,1,0,0,0,0,0,1,0,0,1,1,0,0,4,5797.0,2,2,0,0.25,2,1
Spell Syphon,0,0,1,0,0,0,0,0,2,2008,2008,1,0,1,0,0,0,0,1,1,0,1,1,0,0,4,9925.0,-5,-5,0,0.25,2,1
Spiritualize,0,0,1,0,0,0,0,0,3,2001,2001,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,11304.0,-5,-5,0,0.25,2,1
Spitting Hydra,0,1,0,0,0,0,0,0,5,1998,1998,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,14319.0,0,0,0,0.25,4,1
Springbloom Druid,0,1,0,0,0,0,0,0,3,2019,2019,1,0,0,0,0,1,0,1,1,0,1,1,0,0,4,548.0,1,1,0,0.25,4,1
"Squee, Goblin Nabob",1,1,0,0,0,0,0,0,3,2019,2019,5,0,0,0,1,0,0,1,1,0,1,0,0,1,2,1745.0,1,1,0,0.25,3,0
Steelform Sliver,0,1,0,0,0,0,0,0,3,2013,2013,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,9307.0,2,2,0,0.25,1,1
Stonecloaker,0,1,0,0,0,0,0,0,3,2017,2017,4,1,0,0,0,0,0,1,1,0,1,0,0,1,3,2851.0,3,3,0,0.25,3,0
Sudden Death,0,0,1,0,0,0,0,0,3,2006,2006,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3,7456.0,-5,-5,0,0.25,2,1
Sword-Point Diplomacy,0,0,0,1,0,0,0,0,3,2017,2017,3,0,0,1,0,0,0,1,1,1,1,0,0,0,2,10193.0,-5,-5,0,0.25,2,1
Take Possession,0,0,0,0,0,1,0,0,7,2013,2013,2,0,1,0,0,0,0,1,1,0,1,0,0,1,3,7250.0,-5,-5,0,0.25,4,1
Taste of Death,0,0,0,1,0,0,0,0,6,2019,2019,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2,6849.0,-5,-5,0,0.25,2,0
Temporal Isolation,0,0,0,0,0,1,0,0,2,2006,2006,1,1,0,0,0,0,0,1,1,0,1,1,0,0,4,9123.0,-5,-5,0,0.25,2,1
Tenth District Legionnaire,0,1,0,0,0,0,0,0,2,2019,2019,1,1,0,0,1,0,1,1,1,1,1,0,0,0,3,4838.0,2,2,0,0.25,2,1
Thalakos Drifters,0,1,0,0,0,0,0,0,4,1998,1998,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3,18716.0,3,3,0,0.25,4,1
The Wanderer,1,0,0,0,0,0,1,0,4,2019,2019,5,1,0,0,0,0,1,1,1,1,1,0,0,0,3,2000.0,-5,-5,0,0.25,2,1
Thieves' Fortune,0,0,1,0,0,0,0,0,3,2008,2008,1,0,1,0,0,0,0,1,1,0,1,0,0,0,3,9172.0,-5,-5,0,0.25,2,1
Thrull Parasite,0,1,0,0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,4254.0,1,1,0,0.25,2,1
Titania's Boon,0,0,0,1,0,0,0,0,4,1998,1998,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,13041.0,-5,-5,0,0.25,2,1
Titans' Nest,0,0,0,0,0,1,0,0,4,2020,2020,4,0,1,1,0,1,1,1,1,1,1,0,0,0,2,8139.0,-5,-5,0,0.25,2,1
Together Forever,0,0,0,0,0,1,0,0,2,2020,2020,2,1,0,0,0,0,0,1,0,0,1,0,0,1,2,5462.0,-5,-5,0,0.25,3,0
Tower of Calamities,0,0,0,0,0,0,0,1,4,2010,2010,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,11625.0,-5,-5,0,0.25,2,1
Tragic Slip,0,0,1,0,0,0,0,0,1,2019,2019,6,0,0,1,0,0,0,1,1,0,1,1,0,1,4,714.0,-5,-5,0,0.25,4,1
Tunnel Ignus,0,1,0,0,0,0,0,0,2,2010,2010,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,8587.0,2,2,0,0.25,2,1
"Umori, the Collector",1,1,0,0,0,0,0,0,4,2020,2020,4,0,0,1,0,1,1,1,1,1,1,0,0,0,2,8655.0,4,4,0,0.25,2,1
Unliving Psychopath,0,1,0,0,0,0,0,0,4,2006,2006,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,15131.0,0,0,0,0.25,2,1
Ursapine,0,1,0,0,0,0,0,0,5,2005,2005,2,0,0,0,0,1,0,1,1,0,1,0,0,0,2,10552.0,3,3,0,0.25,2,1
Urza's Blueprints,0,0,0,0,0,0,0,1,6,1999,1999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,12245.0,-5,-5,0,0.25,2,1
Valleymaker,0,1,0,0,0,0,0,0,6,2008,2008,1,0,0,0,1,1,0,1,1,0,1,0,0,0,2,15825.0,5,5,0,0.25,2,1
Vampiric Embrace,0,0,0,0,0,1,0,0,4,1998,1998,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,15900.0,-5,-5,0,0.25,2,1
Vedalken Heretic,0,1,0,0,0,0,0,0,2,2009,2009,1,0,1,0,0,1,0,1,1,0,1,0,0,0,2,12347.0,1,1,0,0.25,2,1
Veiled Sentry,0,0,0,0,0,1,0,0,1,1998,1998,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,16380.0,-5,-5,0,0.25,2,1
Veinfire Borderpost,0,0,0,0,0,0,0,1,3,2009,2009,1,0,0,1,1,0,0,1,1,0,1,1,0,0,4,6650.0,-5,-5,0,0.25,2,1
Viridian Joiner,0,1,0,0,0,0,0,0,3,2003,2003,1,0,0,0,0,1,0,1,1,0,1,1,0,0,4,5129.0,1,1,0,0.25,2,1
Vithian Renegades,0,1,0,0,0,0,0,0,3,2009,2009,1,0,0,0,1,1,0,1,1,0,1,0,0,0,3,10178.0,3,3,0,0.25,2,1
Voice of Grace,0,1,0,0,0,0,0,0,4,1998,1998,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,15513.0,2,2,0,0.25,2,1
Voice of Law,0,1,0,0,0,0,0,0,4,1998,1998,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,16290.0,2,2,0,0.25,2,1
Voidstone Gargoyle,0,1,0,0,0,0,0,0,5,2007,2007,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,11895.0,3,3,0,0.25,2,1
Volcanic Fallout,0,0,1,0,0,0,0,0,3,2020,2020,5,0,0,0,1,0,0,1,1,0,1,0,0,1,3,4560.0,-5,-5,0,0.25,4,0
Wall of Blossoms,0,1,0,0,0,0,0,0,2,2020,2020,10,0,0,0,0,1,0,1,1,0,1,0,0,1,3,1042.0,0,0,0,0.25,4,0
Wand of Denial,0,0,0,0,0,0,0,1,2,1999,1999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,12966.0,-5,-5,0,0.25,1,1
Waterveil Cavern,0,0,0,0,1,0,0,0,0,2004,2004,1,0,1,1,0,0,0,1,1,0,1,0,0,0,3,10104.0,-5,-5,0,0.25,2,1
Whip Silk,0,0,0,0,0,1,0,0,1,2000,2000,1,0,0,0,0,1,0,1,0,0,1,1,0,0,4,7903.0,-5,-5,0,0.25,2,1
Willow Dryad,0,1,0,0,0,0,0,0,1,1997,1997,1,0,0,0,0,1,0,1,0,0,1,1,0,0,4,11976.0,1,1,0,0.25,4,1
Windreader Sphinx,0,1,0,0,0,0,0,0,7,2020,2020,4,0,1,0,0,0,0,1,1,1,1,0,0,1,2,2671.0,3,3,0,0.25,4,0
Winnow,0,0,1,0,0,0,0,0,2,2000,2000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,15999.0,-5,-5,0,0.25,2,1
Wit's End,0,0,0,1,0,0,0,0,7,2012,2012,2,0,0,1,0,0,0,1,1,0,1,0,0,1,2,8227.0,-5,-5,0,0.25,1,1
Word of Seizing,0,0,1,0,0,0,0,0,5,2018,2018,4,0,0,0,1,0,0,1,1,0,1,0,0,1,2,3479.0,-5,-5,0,0.25,3,0
"Wort, the Raidmother",1,1,0,0,0,0,0,0,6,2020,2020,3,0,0,0,1,1,0,1,1,0,1,0,0,1,2,3475.0,3,3,0,0.25,3,0
Xenic Poltergeist,0,1,0,0,0,0,0,0,3,1997,1997,6,0,0,1,0,0,0,1,0,0,1,0,0,1,3,10853.0,1,1,0,0.25,4,1
"Zada, Hedron Grinder",1,1,0,0,0,0,0,0,4,2018,2018,3,0,0,0,1,0,0,1,1,1,1,0,0,1,3,1995.0,3,3,0,0.25,4,1
Agent of Erebos,0,1,0,0,0,1,0,0,4,2014,2014,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,3201.0,2,2,0,0.26,2,1
Agent of the Fates,0,1,0,0,0,0,0,0,3,2013,2013,1,0,0,1,0,0,0,1,1,1,1,0,0,0,2,10708.0,3,3,0,0.26,2,1
Alaborn Musketeer,0,1,0,0,0,0,0,0,2,1998,1998,1,1,0,0,0,0,0,1,0,0,1,1,0,1,4,17851.0,2,2,0,0.26,4,1
Alpha Brawl,0,0,0,1,0,0,0,0,8,2012,2012,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,7750.0,-5,-5,0,0.26,2,1
Ancient Craving,0,0,0,1,0,0,0,0,4,2018,2018,5,0,0,1,0,0,0,1,0,0,1,0,0,1,3,1708.0,-5,-5,0,0.26,4,1
Angelic Shield,0,0,0,0,0,1,0,0,2,2012,2012,2,1,1,0,0,0,0,1,0,0,1,0,0,1,3,9680.0,-5,-5,0,0.26,4,0
Archfiend of Spite,0,1,0,0,0,0,0,0,7,2019,2019,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,3449.0,6,6,0,0.26,3,0
Argivian Restoration,0,0,0,1,0,0,0,0,4,2010,2010,2,0,1,0,0,0,0,1,0,0,1,0,0,1,3,7535.0,-5,-5,0,0.26,4,0
Armor Sliver,0,1,0,0,0,0,0,0,3,2009,2009,2,1,0,0,0,0,0,1,0,0,1,1,0,1,4,13129.0,2,2,0,0.26,4,1
Auriok Salvagers,0,1,0,0,0,0,0,0,4,2013,2013,2,1,0,0,0,0,0,1,1,0,1,0,0,1,2,4963.0,2,2,0,0.26,4,1
Beloved Chaplain,0,1,0,0,0,0,0,0,2,2001,2001,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,10149.0,1,1,0,0.26,2,1
Bioessence Hydra,0,1,0,0,0,0,0,0,5,2019,2019,2,0,1,0,0,1,1,1,1,1,1,0,0,0,2,5606.0,4,4,0,0.26,2,1
Blazing Effigy,0,1,0,0,0,0,0,0,2,1994,1994,1,0,0,0,1,0,0,1,0,0,1,1,0,0,4,18137.0,0,0,0,0.26,2,1
Blightning,0,0,0,1,0,0,0,0,3,2019,2019,6,0,0,1,1,0,0,1,1,0,1,1,0,1,3,7306.0,-5,-5,0,0.26,4,1
Blitz Hellion,0,1,0,0,0,0,0,0,5,2009,2009,1,0,0,0,1,1,0,1,1,0,1,0,0,0,2,12622.0,7,7,0,0.26,2,1
Brawn,0,1,0,0,0,0,0,0,4,2018,2018,5,0,0,0,0,1,0,1,0,0,1,0,0,1,3,1469.0,3,3,0,0.26,4,1
Brightflame,0,0,0,1,0,0,0,0,4,2018,2018,2,1,0,0,1,0,0,1,1,0,1,0,0,0,2,6937.0,-5,-5,0,0.26,2,1
Brink of Madness,0,0,0,0,0,1,0,0,4,1999,1999,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,13586.0,-5,-5,0,0.26,2,1
Brittle Effigy,0,0,0,0,0,0,0,1,1,2017,2017,2,0,0,0,0,0,0,1,1,0,1,0,0,1,2,5936.0,-5,-5,0,0.26,4,0
Burn from Within,0,0,0,1,0,0,0,0,1,2016,2016,2,0,0,0,1,0,0,1,1,1,1,0,0,0,2,4261.0,-5,-5,0,0.26,2,1
Burning Anger,0,0,0,0,0,1,0,0,5,2014,2014,1,0,0,0,1,0,0,1,1,1,1,0,0,0,2,8004.0,-5,-5,0,0.26,1,1
Butcher Orgg,0,1,0,0,0,0,0,0,7,2002,2002,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,15766.0,6,6,0,0.26,2,1
Cabal Patriarch,1,1,0,0,0,0,0,0,6,2001,2001,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,15451.0,5,5,0,0.26,2,1
Cairn Wanderer,0,1,0,0,0,0,0,0,5,2020,2020,3,0,0,1,0,0,0,1,1,0,1,0,0,1,2,4843.0,4,4,0,0.26,3,0
Camaraderie,0,0,0,1,0,0,0,0,6,2018,2018,1,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2335.0,-5,-5,0,0.26,2,1
Caterwauling Boggart,0,1,0,0,0,0,0,0,4,2007,2007,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,6112.0,2,2,0,0.26,2,1
Chandra's Regulator,1,0,0,0,0,0,0,1,2,2019,2019,4,0,0,0,1,0,1,1,1,1,1,0,0,0,2,5335.0,-5,-5,0,0.26,1,1
Chittering Witch,0,1,0,0,0,0,0,0,4,2019,2019,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2,3627.0,2,2,0,0.26,2,0
Cognivore,0,1,0,0,0,0,0,0,8,2001,2001,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,16117.0,-3,-3,0,0.26,2,1
Common Cause,0,0,0,0,0,1,0,0,3,1999,1999,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,18294.0,-5,-5,0,0.26,2,1
Conclave Mentor,0,1,0,0,0,0,0,0,2,2020,2020,1,1,0,0,0,1,1,1,1,1,1,0,0,0,3,12978.0,2,2,0,0.26,1,1
Consumptive Goo,0,1,0,0,0,0,0,0,2,2003,2003,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,11209.0,1,1,0,0.26,2,1
