id,name,type,cmc,year,id_white,id_blue,id_black,id_red,id_green,standard_legal,commander_legal,modern_legal,pioneer_legal,legacy_legal,pauper_legal,reserved,reprint,rarity,edhrec_rank,power,toughness
a2049072-5901-4edd-8305-ce55f256bca5,Make Mischief,Sorcery,3.0,2016,False,False,False,True,False,False,True,True,True,True,True,False,False,common,7995.0,-1,-1
649f561c-0b90-4f1d-a003-bab351632bd3,Krark-Clan Ogre,Creature — Ogre,5.0,2004,False,False,False,True,False,False,True,True,False,True,True,False,False,common,18735.0,3,3
07f84b0a-37d9-4b0f-8d75-1fab45a12d44,Thieving Otter,Creature — Otter,3.0,2020,False,True,False,False,False,True,True,True,True,True,True,False,False,common,18839.0,2,2
f89fa379-7fae-4fbf-8e31-0ef3645353c5,Vraska's Finisher,Creature — Gorgon Assassin,3.0,2019,False,False,True,False,False,True,True,True,True,True,True,False,False,common,12648.0,3,2
f09e7aff-d873-4420-b0d5-1c63d686dd73,Favored of Iroas,Creature — Human Soldier,3.0,2020,True,False,False,False,False,True,True,True,True,True,False,False,False,uncommon,15233.0,2,2
1d23e47a-21d5-4d7e-8aa0-3b3064da5967,Tireless Tribe,Creature — Human Nomad,1.0,2001,True,False,False,False,False,False,True,False,False,True,True,False,False,common,13521.0,1,1
a5964daa-2f9e-4a4b-a091-91e7adc3e9c3,Windreader Sphinx,Creature — Sphinx,7.0,2018,False,True,False,False,False,False,True,True,True,True,False,False,True,rare,2615.0,3,7
e274a8b3-2d92-43d9-a436-d3f6f619ca95,Auriok Sunchaser,Creature — Human Soldier,2.0,2010,True,False,False,False,False,False,True,True,False,True,True,False,False,common,14402.0,1,1
b1dc38b7-52f7-4394-b095-5442429ab291,Lotleth Giant,Creature — Zombie Giant,7.0,2018,False,False,True,False,False,True,True,True,True,True,False,False,False,uncommon,5740.0,6,5
fae3b1f4-54d3-40b5-8696-1d0e1989e931,Skyhunter Prowler,Creature — Cat Knight,3.0,2007,True,False,False,False,False,False,True,True,False,True,True,False,True,common,11345.0,1,3
59e7af53-62d8-45b8-829f-c575dda53e25,Simic Basilisk,Creature — Basilisk Mutant,6.0,2006,False,False,False,False,True,False,True,True,False,True,False,False,False,uncommon,13360.0,0,0
bdc93b3d-bde4-422f-9edc-e337719be7b4,Deadapult,Enchantment,3.0,2001,False,False,False,True,False,False,True,False,False,True,False,False,False,rare,16302.0,-1,-1
28b63c3d-2e55-4343-b49a-11fa602ec473,Combat Celebrant,Creature — Human Warrior,3.0,2017,False,False,False,True,False,False,True,True,True,True,False,False,False,mythic,1158.0,4,1
5fb149cc-74ca-4bc3-8efc-10ce872b59fb,Twilight Panther,Creature — Cat Spirit,1.0,2019,True,False,True,False,False,True,True,True,True,True,True,False,False,common,15957.0,1,2
4007572b-a6c8-4a56-b1a7-ff099189c9c0,Sleep of the Dead,Sorcery,1.0,2020,False,True,False,False,False,True,True,True,True,True,True,False,False,common,16053.0,-1,-1
cc2d644f-6fb9-406b-ba57-a9b3d1c9646b,Bramble Sovereign,Creature — Dryad,4.0,2018,False,False,False,False,True,False,True,False,False,True,False,False,False,mythic,1873.0,4,4
ef3358cb-714c-49bf-b7e9-a69d02d7799e,Saruli Caretaker,Creature — Dryad,1.0,2019,False,False,False,False,True,True,True,True,True,True,True,False,False,common,6453.0,0,3
777533c3-0a87-4625-8987-d850fc236ddb,"Nissa, Nature's Artisan",Legendary Planeswalker — Nissa,6.0,2016,False,False,False,False,True,False,True,True,True,True,False,False,False,mythic,7242.0,-1,-1
784c4711-223d-4b95-a163-87e57f87b8db,Vivien's Invocation,Sorcery,7.0,2018,False,False,False,False,True,False,True,True,True,True,False,False,False,rare,6997.0,-1,-1
86ffb576-e33a-40c5-b83e-602cf62a2311,Rough // Tumble,Sorcery // Sorcery,8.0,2013,False,False,False,True,False,False,True,True,False,True,False,False,True,uncommon,19430.0,-1,-1
c303e7e2-cb22-4dea-889f-d03e2494ed0f,Hagra Diabolist,Creature — Ogre Shaman Ally,5.0,2009,False,False,True,False,False,False,True,True,False,True,False,False,False,uncommon,5312.0,3,2
747099f7-ce5b-4366-a8a4-f3d80100f66e,Greenweaver Druid,Creature — Elf Druid,3.0,2009,False,False,False,False,True,False,True,True,False,True,False,False,False,uncommon,4257.0,1,1
07cc3153-ca6a-4a64-9e0b-955417e2c328,Goblin Shrine,Enchantment — Aura,3.0,2011,False,False,False,True,False,False,True,False,False,True,True,False,True,common,11713.0,-1,-1
9e3b826a-7349-45ae-89bf-675fea7ce8e3,Exclusion Ritual,Enchantment,6.0,2011,True,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,9337.0,-1,-1
cfc06303-cb35-4feb-b23d-7ac0a2fa7ce3,Ambuscade,Instant,3.0,2017,False,False,False,False,True,False,True,True,True,True,True,False,False,common,8484.0,-1,-1
f06c0007-299e-4d71-99c3-f905d942759d,Queen's Commission,Sorcery,3.0,2017,True,False,False,False,False,False,True,True,True,True,True,False,False,common,7710.0,-1,-1
be3007b3-0c5a-4cc3-992f-d2ae2fadfbc6,"Kaya, Ghost Assassin",Legendary Planeswalker — Kaya,4.0,2016,True,False,True,False,False,False,True,False,False,True,False,False,False,mythic,2918.0,-1,-1
e72f0a37-32d6-4c1f-858d-7eec096dd42a,Bloodfire Enforcers,Creature — Human Monk,4.0,2015,False,False,False,True,False,False,True,True,True,True,False,False,False,uncommon,12815.0,5,2
b412718a-7bc7-4b16-af60-1b955c820b0f,Take into Custody,Instant,1.0,2017,False,True,False,False,False,False,True,True,True,True,True,False,False,common,12983.0,-1,-1
a65cfd49-3df7-4c75-832f-657958a27de3,Rakdos Charm,Instant,2.0,2017,False,False,True,True,False,False,True,True,True,True,False,False,True,uncommon,361.0,-1,-1
e9e43349-429c-43f7-b808-c4bf37370a9f,Lunge,Instant,3.0,1999,False,False,False,True,False,False,True,False,False,True,True,False,False,common,18975.0,-1,-1
39849576-b58f-45f0-ad33-a9bf2135d9b7,Conjurer's Ban,Sorcery,2.0,2006,True,False,True,False,False,False,True,True,False,True,False,False,False,uncommon,17671.0,-1,-1
6be3dd3e-50d2-4729-9caa-b2cd984f4c97,Ral's Outburst,Instant,4.0,2019,False,True,False,True,False,True,True,True,True,True,False,False,False,uncommon,9278.0,-1,-1
b71290eb-b529-4fc3-ab94-fee0ab9e2169,Permeating Mass,Creature — Spirit,1.0,2016,False,False,False,False,True,False,True,True,True,True,False,False,False,rare,8263.0,1,3
7a10e2c3-0132-4eb2-94f0-5915caca2a17,Renegade Freighter,Artifact — Vehicle,3.0,2016,False,False,False,False,False,False,True,True,True,True,True,False,False,common,5100.0,4,3
a82fdb2f-b199-44ff-9615-90fc074cb8b0,Viashino Pyromancer,Creature — Viashino Wizard,2.0,2018,False,False,False,True,False,False,True,True,True,True,True,False,False,common,9720.0,2,1
436ce901-6ac6-4f8c-8ff0-18103f2642b8,Speedway Fanatic,Creature — Human Pilot,2.0,2016,False,False,False,True,False,False,True,True,True,True,False,False,False,uncommon,6498.0,2,1
6197b59e-1652-496c-a038-e2eb88ecf017,"Iona, Shield of Emeria",Legendary Creature — Angel,9.0,2015,True,False,False,False,False,False,False,True,False,True,False,False,True,mythic,2281.0,7,7
766150d9-c795-4675-a849-a388e8ae148d,Illusionary Informant,Creature — Bird Illusion,2.0,2016,False,True,False,False,False,False,True,False,False,True,True,False,False,common,19368.0,1,3
582cefca-6c11-4df3-8b54-46309dafff4a,Sophic Centaur,Creature — Centaur Spellshaper,4.0,2007,False,False,False,False,True,False,True,True,False,True,False,False,False,uncommon,16477.0,1,1
87d3a425-01d1-4001-92f9-8e297dd862b7,Roiling Terrain,Sorcery,4.0,2010,False,False,False,True,False,False,True,True,False,True,True,False,False,common,7192.0,-1,-1
d75ebba8-34ca-47a0-bf13-8318ad73b343,"Liliana, Dreadhorde General",Legendary Planeswalker — Liliana,6.0,2019,False,False,True,False,False,True,True,True,True,True,False,False,False,mythic,718.0,-1,-1
50aef269-55f9-4d84-8bc5-29e794297f11,Prodigal Sorcerer,Creature — Human Wizard,3.0,2016,False,True,False,False,False,False,True,True,False,True,True,False,True,uncommon,7284.0,1,1
b6e62328-fe29-4097-b45c-66cd62f93f86,"Ryusei, the Falling Star",Legendary Creature — Dragon Spirit,6.0,2017,False,False,False,True,False,False,True,True,False,True,False,False,True,rare,1620.0,5,5
f0e4b468-096b-4f80-9e78-022fe24a7e45,Naya Soulbeast,Creature — Beast,8.0,2013,False,False,False,False,True,False,True,False,False,True,False,False,False,rare,9918.0,0,0
a940d859-3fb1-4946-8277-b7c503605b1e,Nullify,Instant,2.0,2014,False,True,False,False,False,False,True,True,True,True,True,False,False,common,8739.0,-1,-1
02b90a7c-288d-420a-91b2-bd9ced5767e4,Crystalline Crawler,Artifact Creature — Construct,4.0,2018,False,False,False,False,False,False,True,False,False,True,False,False,True,rare,1639.0,1,1
f6723528-8b2c-4beb-a465-800300faf158,Attunement,Enchantment,3.0,1998,False,True,False,False,False,False,True,False,False,True,False,False,False,rare,7910.0,-1,-1
fb6e5814-e1b5-48d2-9c4f-62b5727f333f,Zodiac Rat,Creature — Rat,1.0,1999,False,False,True,False,False,False,True,False,False,True,True,False,False,common,13791.0,1,1
3a3e2b45-b086-4ffd-aa1a-1d03046e0d61,Explosive Impact,Instant,6.0,2012,False,False,False,True,False,False,True,True,True,True,True,False,False,common,16939.0,-1,-1
e8890fc6-45e9-443d-ae86-f1acb1ebd0aa,Shorecrasher Elemental,Creature — Elemental,3.0,2015,False,True,False,False,False,False,True,True,True,True,False,False,False,mythic,10219.0,3,3
ff128110-b87e-451c-a51d-9f116892e482,Ihsan's Shade,Legendary Creature — Shade Knight,6.0,2018,False,False,True,False,False,False,True,False,False,True,False,False,True,uncommon,12039.0,5,5
15b09784-8e89-4013-975d-57e4d26cc926,Devastating Summons,Sorcery,1.0,2010,False,False,False,True,False,False,True,True,False,True,False,False,False,rare,10861.0,-1,-1
70afcfca-c065-4a33-95b1-ec2b08bcb493,Brushland,Land,0.0,2007,True,False,False,False,True,False,True,True,False,True,False,False,True,rare,745.0,-1,-1
b8bb97ce-d9cf-47db-93cb-02745ebeb05e,Gutless Ghoul,Snow Creature — Zombie,3.0,2006,False,False,True,False,False,False,True,True,False,True,True,False,False,common,12632.0,2,2
7d017798-8278-4f9c-a691-912935c10c20,Augmenting Automaton,Artifact Creature — Construct,1.0,2017,False,False,True,False,False,False,True,True,True,True,True,False,False,common,16909.0,1,1
fb7bff44-36e1-4855-aa2d-5c7bd6bf6f10,Enraging Licid,Creature — Licid,2.0,1997,False,False,False,True,False,False,True,False,False,True,False,False,False,uncommon,18686.0,1,1
2fb9a632-a56b-48fb-bc24-14572b6a8a55,Rampart Smasher,Creature — Giant,4.0,2019,False,False,False,True,True,True,True,True,True,True,False,False,False,uncommon,16134.0,5,5
6cd91eeb-7abf-4538-91dc-47c736dfc237,Scavenger Grounds,Land — Desert,0.0,2017,False,False,False,False,False,False,True,True,True,True,False,False,False,rare,389.0,-1,-1
92078408-e0e4-443e-b0fd-aac0ac651f46,Fluctuator,Artifact,2.0,1998,False,False,False,False,False,False,True,False,False,True,False,False,False,rare,5197.0,-1,-1
16705695-1ba8-4169-974f-d8c683ab2652,Stalking Bloodsucker,Creature — Vampire,6.0,2001,False,False,True,False,False,False,True,False,False,True,False,False,False,rare,19449.0,4,4
307d53c7-ef63-464f-b5f0-90220ee2b575,Gossamer Phantasm,Creature — Illusion,2.0,2007,False,True,False,False,False,False,True,True,False,True,True,False,False,common,17700.0,2,1
c5a6e960-169d-431a-9ebd-c4413aa67377,Woebearer,Creature — Zombie,5.0,2003,False,False,True,False,False,False,True,True,False,True,False,False,False,uncommon,11780.0,2,3
e7342875-d49b-4fa7-a2fb-8dfc5e3d6e4f,Arrogant Vampire,Creature — Vampire,5.0,1997,False,False,True,False,False,False,True,False,False,True,False,False,False,uncommon,19079.0,4,3
7ab5bf75-762f-46ef-8304-aacdb248bc5b,Skygames,Enchantment — Aura,2.0,2013,False,True,False,False,False,False,True,True,True,True,True,False,False,common,16372.0,-1,-1
8760d23c-01a3-41c5-a681-65692233c027,Largepox,Sorcery,4.0,2019,False,False,True,False,False,False,False,False,False,False,False,False,False,rare,20000.0,-1,-1
557b2178-2778-4596-9c50-28212616c56c,Tajuru Archer,Creature — Elf Archer Ally,3.0,2015,False,False,False,False,True,False,True,True,False,True,False,False,True,uncommon,8497.0,1,2
8be64d5d-779e-4c63-baf4-00a07f73fc9f,Aether Membrane,Creature — Wall,3.0,2012,False,False,False,True,False,False,True,True,False,True,False,False,True,uncommon,6483.0,0,5
5b012532-1186-4dc8-9d42-867e418b0280,Banefire,Sorcery,1.0,2018,False,False,False,True,False,False,True,True,True,True,False,False,True,rare,1340.0,-1,-1
b9ece708-870f-4bbc-8920-119267030c46,Grim Backwoods,Land,0.0,2018,False,False,True,False,True,False,True,True,False,True,False,False,True,rare,807.0,-1,-1
6b36712c-1ccb-4efe-8db8-823b9b80a99f,Soulless Revival,Instant — Arcane,2.0,2004,False,False,True,False,False,False,True,True,False,True,True,False,False,common,8531.0,-1,-1
cdc5666c-6f27-4ae9-8f0e-17e2a44bc646,Boros Reckoner,Creature — Minotaur Wizard,3.0,2017,True,False,False,True,False,False,True,True,True,True,False,False,True,rare,3933.0,3,3
d5da1c71-6059-4e4e-933d-dbca1cc4bd15,Scarab of the Unseen,Artifact,2.0,1996,False,False,False,False,False,False,True,False,False,True,False,False,False,uncommon,12944.0,-1,-1
f4a9d636-6720-4d7e-8b81-12c20bce6495,Thought Distortion,Sorcery,6.0,2019,False,False,True,False,False,True,True,True,True,True,False,False,False,uncommon,10425.0,-1,-1
318a33fb-8b36-4dad-9eef-e0e601723f78,Fencer's Magemark,Enchantment — Aura,3.0,2006,False,False,False,True,False,False,True,True,False,True,True,False,False,common,15149.0,-1,-1
d239cae2-48c4-4ac7-a41a-7e25d852ee22,Scars of the Veteran,Instant,5.0,2008,True,False,False,False,False,False,True,False,False,True,False,False,True,rare,16584.0,-1,-1
7d89d9dc-30a1-4493-b578-2857df2b6496,Snow-Covered Forest,Basic Snow Land — Forest,0.0,2008,False,False,False,False,True,False,True,True,False,True,True,False,True,common,20000.0,-1,-1
5d188d9b-7a12-4eaf-855b-af4f0204dc5a,Into the Maw of Hell,Sorcery,6.0,2011,False,False,False,True,False,False,True,True,False,True,False,False,False,uncommon,10455.0,-1,-1
7b24ea58-0690-45d7-a84b-265b6277b59a,Ancient Silverback,Creature — Ape,6.0,2014,False,False,False,False,True,False,True,True,True,True,False,False,True,uncommon,12758.0,6,5
96b6b2e1-c3e6-464c-8a13-b15deb34e862,Aetherflux Reservoir,Artifact,4.0,2016,False,False,False,False,False,False,True,True,True,True,False,False,False,rare,137.0,-1,-1
2f7b7831-27a1-4c0a-8ed1-6dddf2754d65,Ignite Memories,Sorcery,5.0,2006,False,False,False,True,False,False,True,True,False,True,False,False,False,uncommon,4948.0,-1,-1
2a89a099-8805-4b26-babd-5d9f48ee406a,Goblin Spy,Creature — Goblin Rogue,1.0,2000,False,False,False,True,False,False,True,False,False,True,False,False,False,uncommon,15417.0,1,1
b0df72c6-4f54-43ec-a4e0-5733003f4fd7,Annex,Enchantment — Aura,4.0,2005,False,True,False,False,False,False,True,True,False,True,False,False,True,uncommon,8320.0,-1,-1
a413c65e-5965-429b-8c25-11f8b73cba03,Ghoultree,Creature — Zombie Treefolk,8.0,2012,False,False,False,False,True,False,True,True,False,True,False,False,False,rare,5262.0,10,10
52b7e5ee-da53-4d60-9348-072ad218c369,Lifecrafter's Bestiary,Artifact,3.0,2020,False,False,False,False,True,False,True,True,True,True,False,False,True,rare,258.0,-1,-1
7cdf8ab8-f221-4f7b-9af9-3849cad1f596,Ilysian Caryatid,Creature — Plant,2.0,2020,False,False,False,False,True,True,True,True,True,True,True,False,False,common,4235.0,1,1
a6434841-6cca-4397-b1fa-5ce34dc0b7f3,Alluring Siren,Creature — Siren,2.0,2011,False,True,False,False,False,False,True,True,False,True,False,False,True,uncommon,13855.0,1,1
84ae9595-8e76-4d8c-a08c-00434be75672,"Mu Yanling, Celestial Wind",Legendary Planeswalker — Yanling,6.0,2019,False,True,False,False,False,True,True,True,True,True,False,False,False,mythic,14066.0,-1,-1
147082a3-1408-44f9-ab39-f069cee5c710,Fruition,Sorcery,1.0,1997,False,False,False,False,True,False,True,False,False,True,True,False,False,common,14990.0,-1,-1
bd9af767-42da-46c7-a2b8-3957b2e3063f,Glen Elendra Archmage,Creature — Faerie Wizard,4.0,2018,False,True,False,False,False,False,True,True,False,True,False,False,True,rare,606.0,2,2
94b38464-39cd-4ee6-b9bf-a0bc1e128d9a,Saheeli Rai,Legendary Planeswalker — Saheeli,3.0,2016,False,True,False,True,False,False,True,True,True,True,False,False,False,mythic,1922.0,-1,-1
88244522-1cf3-40a6-9ff7-bb78f2151b60,Elvish Pioneer,Creature — Elf Druid,1.0,2003,False,False,False,False,True,False,True,True,False,True,True,False,True,common,3785.0,1,1
bbd61cbe-92b8-4141-b11c-04046e35578a,Renegade Demon,Creature — Demon,5.0,2016,False,False,True,False,False,False,True,True,False,True,True,False,True,common,15933.0,5,3
2e64f2cc-67bd-482a-938b-8dca1a1c6ac1,Circle of Protection: White,Enchantment,2.0,2003,True,False,False,False,False,False,True,True,False,True,True,False,True,uncommon,8272.0,-1,-1
9d9915ff-a9b9-429c-bdc1-6a52d9f0e6d4,Dismantle,Sorcery,3.0,2004,False,False,False,True,False,False,True,True,False,True,False,False,False,uncommon,17071.0,-1,-1
d86dd5a9-4793-4ca2-b94d-4333781b1468,Woodlurker Mimic,Creature — Shapeshifter,2.0,2008,False,False,True,False,True,False,True,True,False,True,True,False,False,common,15210.0,2,1
f8c2033c-3be6-413f-93b9-a375af9b5cf1,Giant Dustwasp,Creature — Insect,5.0,2013,False,False,False,False,True,False,True,True,False,True,True,False,True,common,17395.0,3,3
f52a0544-bb0e-4226-8297-8a1b42631dc9,Stalking Vengeance,Creature — Avatar,7.0,2016,False,False,False,True,False,False,True,True,False,True,False,False,True,rare,2213.0,5,5
2a03b859-811c-45ff-8d8a-9e87e4bbf113,Thrash of Raptors,Creature — Dinosaur,4.0,2017,False,False,False,True,False,False,True,True,True,True,True,False,False,common,7150.0,3,3
a418b2aa-dbc2-409b-9f19-e16a0ad8cbac,Unquenchable Thirst,Enchantment — Aura,2.0,2017,False,True,False,False,False,False,True,True,True,True,True,False,False,common,16385.0,-1,-1
4edb03b7-e5a2-4ba1-b0ec-bfbfeaa94efd,Night Market Lookout,Creature — Human Rogue,1.0,2016,False,False,True,False,False,False,True,True,True,True,True,False,False,common,7567.0,1,1
31279d7c-5246-40b2-a8c7-0be4a5f24a29,Pacifism,Enchantment — Aura,2.0,2019,True,False,False,False,False,True,True,True,True,True,True,False,True,common,2811.0,-1,-1
f5c2aad9-1dc4-4e33-a630-9b828de1ed20,Wall of Omens,Creature — Wall,2.0,2016,True,False,False,False,False,False,True,True,False,True,False,False,True,uncommon,1036.0,0,4
017c415b-d635-43c6-92b8-8c95d1c4ff8d,Force of Vigor,Instant,4.0,2019,False,False,False,False,True,False,True,True,False,True,False,False,False,rare,1163.0,-1,-1
ce124f6e-ef0c-4d01-a876-e34d3e445108,High Alert,Enchantment,3.0,2019,True,True,False,False,False,True,True,True,True,True,False,False,False,uncommon,3472.0,-1,-1
2f70f45f-aad0-47d5-9ed1-d5b1d591f775,Frontier Guide,Creature — Elf Scout,2.0,2015,False,False,False,False,True,False,True,True,False,True,False,False,True,uncommon,5897.0,1,1
557fcd17-6cb3-414a-b2b1-ea9ae32e5aec,"Kraum, Ludevic's Opus",Legendary Creature — Zombie Horror,5.0,2016,False,True,False,True,False,False,True,False,False,True,False,False,False,rare,4541.0,4,4
7bb40e09-6855-46d5-9bc9-bc6b2b0d7653,Diligent Farmhand,Creature — Human Druid,1.0,2001,False,False,False,False,True,False,True,False,False,True,True,False,False,common,3639.0,1,1
3d3e464c-3032-4579-8840-4fe75474e3fb,Gruesome Slaughter,Sorcery,6.0,2015,False,False,False,False,False,False,True,True,True,True,False,False,False,rare,4665.0,-1,-1
d725cdc0-3a85-4722-bb13-40c336f511b6,Thalakos Dreamsower,Creature — Thalakos Wizard,3.0,1997,False,True,False,False,False,False,True,False,False,True,False,False,False,uncommon,15196.0,1,1
a3c7635d-98b2-4505-9153-d7e9e53ea16d,Goblin Berserker,Creature — Goblin Berserker,4.0,1999,False,False,False,True,False,False,True,False,False,True,False,False,False,uncommon,17086.0,2,2
83ed7ebe-48be-4e6e-a293-b81484f85142,Split Decision,Instant,2.0,2014,False,True,False,False,False,False,True,False,False,True,False,False,False,uncommon,4771.0,-1,-1
e4546059-71fe-43c1-9272-3b054e668e3c,Evolution Charm,Instant,2.0,2007,False,False,False,False,True,False,True,True,False,True,True,False,False,common,4896.0,-1,-1
44793043-82b4-415b-a9ab-d564fdbcd314,Blazethorn Scarecrow,Artifact Creature — Scarecrow,5.0,2008,False,False,False,False,False,False,True,True,False,True,True,False,False,common,8545.0,3,3
af8fd3bc-2244-45c7-a271-ec982fbc13ff,Kjeldoran Home Guard,Creature — Human Soldier,4.0,2008,True,False,False,False,False,False,True,False,False,True,False,False,True,uncommon,19151.0,1,6
507a4fb1-d27b-4393-9eed-48fe05b367d8,Champion of Dusk,Creature — Vampire Knight,5.0,2018,False,False,True,False,False,False,True,True,True,True,False,False,False,rare,2828.0,4,4
513d4c36-6ad4-4ee9-b161-3136eb59504f,Coat of Arms,Artifact,5.0,2017,False,False,False,False,False,False,True,True,False,True,False,False,True,rare,381.0,-1,-1
95c62102-0562-4b09-a05d-986aa4212f44,"Stonebrow, Krosan Hero",Legendary Creature — Centaur Warrior,5.0,2006,False,False,False,True,True,False,True,True,False,True,False,False,False,rare,8147.0,4,4
86326456-d188-4083-9141-a639b821b291,Nissa's Defeat,Sorcery,3.0,2017,False,False,False,False,True,False,True,True,True,True,False,False,False,uncommon,17433.0,-1,-1
ebe9116e-7b04-4f2a-aa67-89a42c6e1801,Elspeth Tirel,Legendary Planeswalker — Elspeth,5.0,2010,True,False,False,False,False,False,True,True,False,True,False,False,False,mythic,3339.0,-1,-1
a8c468cd-1255-4257-9a69-c6b40a27c427,Bloodfray Giant,Creature — Giant,4.0,2012,False,False,False,True,False,False,True,True,True,True,False,False,False,uncommon,11415.0,4,3
59b09c16-f611-4c90-a990-e22bf46bd0e2,Psychic Spiral,Instant,5.0,2012,False,True,False,False,False,False,True,True,True,True,False,False,False,uncommon,2967.0,-1,-1
d3975f5c-5dcd-40b8-9311-01a173c40381,Ancient Stone Idol,Artifact Creature — Golem,10.0,2018,False,False,False,False,False,False,True,False,False,True,False,False,False,rare,2312.0,12,12
7e6e2e49-7bde-43c1-8caf-43d237dfc052,Pouncing Kavu,Creature — Kavu,2.0,2000,False,False,False,True,False,False,True,False,False,True,True,False,False,common,12940.0,1,1
4fa953a9-171c-4532-a352-40ce27eed3c4,Leadership Vacuum,Instant,3.0,2019,False,True,False,False,False,False,True,False,False,True,False,False,False,uncommon,3304.0,-1,-1
a59b4e5b-e9e0-4507-b9e7-8fba7e3a54f9,Precision Bolt,Sorcery,3.0,2018,False,False,False,True,False,True,True,True,True,True,True,False,False,common,14833.0,-1,-1
33f7ff99-65d6-4e97-bdfa-b6e6eac0588f,Legion Lieutenant,Creature — Vampire Knight,2.0,2018,True,False,True,False,False,False,True,True,True,True,False,False,False,uncommon,2164.0,2,2
e6aee954-2a04-425d-8d05-09dad58af656,Gnarled Effigy,Artifact,4.0,2008,False,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,12432.0,-1,-1
1519b17c-9003-43e0-958f-1fcd20ab2d70,Serrated Arrows,Artifact,4.0,2014,False,False,False,False,False,False,True,True,False,True,True,False,True,common,5337.0,-1,-1
67cdad5d-5979-4bbd-90a4-00173d23707b,Shinen of Flight's Wings,Creature — Spirit,5.0,2005,False,True,False,False,False,False,True,True,False,True,True,False,False,common,19029.0,3,3
89844c2f-f0a4-41c6-ad8c-d559fcaec85c,Flowstone Wall,Creature — Wall,3.0,2000,False,False,False,True,False,False,True,False,False,True,True,False,False,common,15569.0,0,6
db88c0d5-9df8-4cb7-8951-9d41187b7fb1,Hanweir Lancer,Creature — Human Knight,3.0,2017,False,False,False,True,False,False,True,True,False,True,True,False,True,common,13599.0,2,2
23c9eef2-849f-4799-9829-bd845f8eaf6e,Goblin General,Creature — Goblin Warrior,3.0,2014,False,False,False,True,False,False,True,False,False,True,True,False,True,common,8784.0,1,1
9c1f44d0-7fb2-40f5-93a9-1a465372dd82,Young Pyromancer,Creature — Human Shaman,2.0,2018,False,False,False,True,False,False,True,True,True,True,False,False,True,uncommon,594.0,2,1
d4c05f2a-b844-42b3-af91-65694b4211dd,Last Laugh,Enchantment,4.0,2002,False,False,True,False,False,False,True,False,False,True,False,False,False,rare,8480.0,-1,-1
1ddcd76b-a7a1-4ae6-bf4a-f929c6574bdc,Glimpse of Nature,Sorcery,1.0,2004,False,False,False,False,True,False,True,False,False,True,False,False,False,rare,4380.0,-1,-1
150dd602-5f61-4f1e-a422-e64c079de141,Blessed Spirits,Creature — Spirit,3.0,2015,True,False,False,False,False,False,True,True,True,True,False,False,False,uncommon,9481.0,2,2
2c7b8d1e-a144-432e-b3ac-63c37be55191,Survival Cache,Sorcery,3.0,2017,True,False,False,False,False,False,True,True,False,True,True,False,True,common,6267.0,-1,-1
39e8bf21-0baf-4ee9-b224-b9eee50df280,Clarion Ultimatum,Sorcery,7.0,2008,True,True,False,False,True,False,True,True,False,True,False,False,False,rare,14113.0,-1,-1
980ada04-1fb2-4aa8-b342-8934767587e0,Witch Hunter,Creature — Human Cleric,4.0,2006,True,False,False,False,False,False,True,True,False,True,False,False,True,rare,12621.0,1,1
5f1e9195-a711-4f4d-9d53-d5d230c092ef,Black Oak of Odunos,Creature — Zombie Treefolk,3.0,2014,False,False,True,False,False,False,True,True,True,True,False,False,False,uncommon,11645.0,0,5
0f961cec-2f1f-4cd5-bcc3-72e1deb8779e,"Kydele, Chosen of Kruphix",Legendary Creature — Human Wizard,4.0,2016,False,True,False,False,True,False,True,False,False,True,False,False,False,mythic,3089.0,2,3
46651efd-0906-4350-a1b8-52e3f8aff45d,Inescapable Blaze,Instant,6.0,2018,False,False,False,True,False,True,True,True,True,True,False,False,False,uncommon,10155.0,-1,-1
9a8871a9-6dc2-487a-83d0-9f08f7ca806a,Viscerid Drone,Creature — Homarid Drone,2.0,2008,False,True,False,False,False,False,True,False,False,True,False,False,True,uncommon,16608.0,1,2
afd27b8d-3c1f-401b-aad1-268a7aa79f0f,Fell Shepherd,Creature — Avatar,7.0,2013,False,False,True,False,False,False,True,False,False,True,False,False,False,rare,9962.0,8,6
127b8994-fff8-4500-8ab4-244eeb3ed110,Dauthi Cutthroat,Creature — Dauthi Minion,2.0,1998,False,False,True,False,False,False,True,False,False,True,False,False,False,uncommon,14414.0,1,1
ae0de2c9-957e-41ee-8899-b93e6f1091dc,Sultai Soothsayer,Creature — Naga Shaman,5.0,2014,False,True,True,False,True,False,True,True,True,True,False,False,False,uncommon,8766.0,2,5
2ada6302-326b-4ab1-a9a3-ae4fa6a9001c,Jeskai Runemark,Enchantment — Aura,3.0,2015,False,True,False,False,False,False,True,True,True,True,True,False,False,common,11801.0,-1,-1
167ed739-2953-47af-841f-bc1a092b3aa6,Sky Terror,Creature — Dinosaur,2.0,2017,True,False,False,True,False,False,True,True,True,True,False,False,False,uncommon,5136.0,2,2
ad45720e-2870-414d-8119-8e48c5600d3b,Prying Blade,Artifact — Equipment,1.0,2017,False,False,False,False,False,False,True,True,True,True,True,False,False,common,3166.0,-1,-1
