name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,exp,price,set_enum,is_booster
Lightning Storm,0,0,1,0,0,0,0,0,3.0,2006,2020,2.0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,11822.0,-5,-5,0,0.27,2,1.0
Lightning Stormkin,0,1,0,0,0,0,0,0,2.0,2019,2019,1.0,0,1,0,1,0,0,1,1,1,1,0,0,0,3,8700.0,2,2,0,0.08,1,1.0
Lightning Strike,0,0,1,0,0,0,0,0,2.0,2013,2019,5.0,0,0,0,1,0,0,1,1,1,1,1,0,1,3,2985.0,-5,-5,0,0.06,1,1.0
Lightning Surge,0,0,0,1,0,0,0,0,5.0,2002,2002,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,16591.0,-5,-5,0,0.21,2,1.0
Lightning Talons,0,0,0,0,0,1,0,0,3.0,2008,2019,4.0,0,0,0,1,0,0,1,1,1,1,1,0,1,4,11074.0,-5,-5,0,0.04,7,1.0
Lightning Visionary,0,1,0,0,0,0,0,0,2.0,2020,2020,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,17224.0,2,2,0,0.23,7,1.0
Lightning Volley,0,0,1,0,0,0,0,0,4.0,2014,2014,1.0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,11054.0,-5,-5,0,0.11,2,1.0
Lightning-Core Excavator,0,1,0,0,0,0,0,1,1.0,2020,2020,1.0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,19963.0,0,0,0,0.23,7,1.0
Lightning-Rig Crew,0,1,0,0,0,0,0,0,3.0,2017,2017,1.0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,6335.0,0,0,0,0.11,2,1.0
Lightwalker,0,1,0,0,0,0,0,0,2.0,2015,2020,4.0,1,0,0,0,0,0,1,1,1,1,1,0,1,4,17343.0,2,2,0,0.03,7,1.0
Lignify,0,0,0,0,0,1,0,0,2.0,2007,2019,4.0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,1795.0,-5,-5,0,0.62,6,0.0
Liliana Vess,1,0,0,0,0,0,1,0,5.0,2007,2014,8.0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,683.0,-5,-5,1,7.12,6,0.0
Liliana of the Dark Realms,1,0,0,0,0,0,1,0,4.0,2012,2013,3.0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1136.0,-5,-5,1,18.15,1,1.0
Liliana of the Veil,1,0,0,0,0,0,1,0,3.0,2011,2018,5.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,2215.0,-5,-5,1,56.35,4,1.0
Liliana's Caress,0,0,0,0,0,1,0,0,2.0,2010,2010,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,1631.0,-5,-5,1,4.85,1,1.0
Liliana's Contract,0,0,0,0,0,1,0,0,5.0,2018,2018,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2364.0,-5,-5,0,0.95,1,1.0
Liliana's Defeat,0,0,0,1,0,0,0,0,1.0,2017,2017,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,3,13791.0,-5,-5,0,0.08,2,1.0
Liliana's Devotee,0,1,0,0,0,0,0,0,3.0,2020,2020,2.0,0,0,1,0,0,1,1,1,1,1,0,0,0,3,10874.0,2,2,0,0.09,1,1.0
Liliana's Elite,0,1,0,0,0,0,0,0,3.0,2016,2020,2.0,0,0,1,0,0,0,1,1,1,1,0,0,1,3,7470.0,1,1,0,0.1,7,1.0
Liliana's Indignation,0,0,0,1,0,0,0,0,1.0,2016,2016,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,3,9441.0,-5,-5,0,0.1,2,1.0
Liliana's Influence,0,0,0,1,0,0,0,0,6.0,2017,2017,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,5302.0,-5,-5,0,0.58,2,0.0
Liliana's Mastery,0,0,0,0,0,1,0,0,5.0,2017,2019,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2127.0,-5,-5,1,1.43,2,1.0
Liliana's Reaver,0,1,0,0,0,0,0,0,4.0,2013,2020,3.0,0,0,1,0,0,0,1,1,1,1,0,0,1,2,2725.0,4,4,0,0.8,7,1.0
Liliana's Scorn,0,0,0,1,0,0,0,0,5.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,0,0,0,2,18780.0,-5,-5,0,0.81,1,0.0
Liliana's Scrounger,0,1,0,0,0,0,0,0,3.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,0,0,0,3,17344.0,3,3,1,1.18,1,0.0
Liliana's Shade,0,1,0,0,0,0,0,0,4.0,2012,2012,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,7590.0,1,1,0,0.09,1,1.0
Liliana's Spoils,0,0,0,1,0,0,0,0,4.0,2018,2018,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,11253.0,-5,-5,0,0.42,1,0.0
Liliana's Standard Bearer,0,1,0,0,0,0,0,0,3.0,2020,2020,2.0,0,0,1,0,0,1,1,1,1,1,0,0,0,2,6744.0,3,3,0,0.2,1,1.0
Liliana's Steward,0,1,0,0,0,0,0,0,1.0,2020,2020,2.0,0,0,1,0,0,1,1,1,1,1,1,0,0,4,15449.0,1,1,0,0.03,1,1.0
Liliana's Triumph,0,0,1,0,0,0,0,0,2.0,2019,2019,2.0,0,0,1,0,0,0,1,1,1,1,0,0,0,3,3861.0,-5,-5,0,0.16,2,1.0
"Liliana, Death Mage",1,0,0,0,0,0,1,0,6.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,15448.0,-5,-5,1,8.48,1,0.0
"Liliana, Death Wielder",1,0,0,0,0,0,1,0,7.0,2017,2017,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,4758.0,-5,-5,1,4.56,2,0.0
"Liliana, Death's Majesty",1,0,0,0,0,0,1,0,5.0,2017,2019,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1171.0,-5,-5,1,4.04,2,1.0
"Liliana, Dreadhorde General",1,0,0,0,0,0,1,0,6.0,2019,2020,7.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,664.0,-5,-5,1,14.41,2,1.0
"Liliana, Heretical Healer // Liliana, Defiant Necromancer",1,1,0,0,0,0,1,0,3.0,2015,2017,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1192.0,-5,-5,1,18.64,1,1.0
"Liliana, Untouched by Death",1,0,0,0,0,0,1,0,4.0,2018,2018,3.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3295.0,-5,-5,1,3.98,1,1.0
"Liliana, Waker of the Dead",1,0,0,0,0,0,1,0,4.0,2020,2020,3.0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,6928.0,-5,-5,1,4.61,1,1.0
"Liliana, the Last Hope",1,0,0,0,0,0,1,0,3.0,2016,2018,4.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2746.0,-5,-5,1,24.55,2,1.0
"Liliana, the Necromancer",1,0,0,0,0,0,1,0,5.0,2018,2018,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,8068.0,-5,-5,1,12.68,1,0.0
Lilting Refrain,0,0,0,0,0,1,0,0,2.0,1998,1998,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,12985.0,-5,-5,0,0.22,2,1.0
Lim-Dûl the Necromancer,1,1,0,0,0,0,0,0,7.0,2006,2006,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,7764.0,4,4,1,2.07,2,1.0
Lim-Dûl's Cohort,0,1,0,0,0,0,0,0,3.0,1995,1995,1.0,0,0,1,0,0,0,1,0,0,1,1,0,1,4,19964.0,2,2,0,0.06,4,1.0
Lim-Dûl's Hex,0,0,0,0,0,1,0,0,2.0,1995,1995,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,11254.0,-5,-5,0,0.24,2,1.0
Lim-Dûl's High Guard,0,1,0,0,0,0,0,0,3.0,1996,2001,4.0,0,0,1,0,0,0,1,0,0,1,1,0,1,3,14055.0,2,2,0,0.15,4,1.0
Lim-Dûl's Paladin,0,1,0,0,0,0,0,0,4.0,1996,1996,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,15387.0,0,0,0,0.15,2,1.0
Lim-Dûl's Vault,0,0,1,0,0,0,0,0,2.0,1996,2013,2.0,0,1,1,0,0,0,1,0,0,1,0,0,1,3,504.0,-5,-5,1,6.28,3,0.0
Limestone Golem,0,1,0,0,0,0,0,1,6.0,2001,2001,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,19434.0,3,3,0,0.1,2,1.0
Limited Resources,0,0,0,0,0,1,0,0,1.0,1998,1998,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,20000.0,-5,-5,0,0.78,2,1.0
Limits of Solidarity,0,0,0,1,0,0,0,0,4.0,2017,2017,1.0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,9066.0,-5,-5,0,0.08,2,1.0
"Lin Sivvi, Defiant Hero",1,1,0,0,0,0,0,0,3.0,2000,2000,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,9186.0,1,1,1,1.2,2,1.0
"Linden, the Steadfast Queen",1,1,0,0,0,0,0,0,3.0,2019,2019,4.0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,5499.0,3,3,0,0.23,2,1.0
"Linessa, Zephyr Mage",1,1,0,0,0,0,0,0,4.0,2007,2007,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,14492.0,3,3,0,0.49,2,1.0
Lingering Death,0,0,0,0,0,1,0,0,2.0,2003,2003,1.0,0,0,1,0,0,0,1,0,0,1,1,0,0,4,14105.0,-5,-5,0,0.12,2,1.0
Lingering Mirage,0,0,0,0,0,1,0,0,2.0,1998,1998,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,10716.0,-5,-5,0,0.28,2,1.0
Lingering Phantom,0,1,0,0,0,0,0,0,6.0,2018,2018,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,3,15535.0,5,5,0,0.04,2,1.0
Lingering Souls,0,0,0,1,0,0,0,0,3.0,2012,2019,6.0,1,0,1,0,0,0,1,1,0,1,0,0,1,3,4756.0,-5,-5,0,0.21,4,1.0
Lingering Tormentor,0,1,0,0,0,0,0,0,4.0,2008,2008,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,9930.0,2,2,0,0.28,2,1.0
"Linvala, Keeper of Silence",1,1,0,0,0,0,0,0,4.0,2010,2020,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,822.0,3,3,1,19.12,7,1.0
"Linvala, Shield of Sea Gate",1,1,0,0,0,0,0,0,3.0,2020,2020,4.0,1,1,0,0,0,1,1,1,1,1,0,0,0,2,16136.0,3,3,0,0.35,2,1.0
"Linvala, the Preserver",1,1,0,0,0,0,0,0,6.0,2016,2016,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,5177.0,5,5,0,0.85,2,1.0
Lion's Eye Diamond,0,0,0,0,0,0,0,1,0.0,1996,1996,1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1599.0,-5,-5,1,312.93,4,1.0
Lionheart Maverick,0,1,0,0,0,0,0,0,1.0,2006,2011,2.0,1,0,0,0,0,0,1,1,0,1,1,0,1,4,17118.0,1,1,0,0.07,6,0.0
Liquid Fire,0,0,0,1,0,0,0,0,6.0,2001,2001,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,19775.0,-5,-5,0,0.08,2,1.0
Liquify,0,0,1,0,0,0,0,0,3.0,2002,2002,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,18217.0,-5,-5,0,0.11,2,1.0
Liquimetal Coating,0,0,0,0,0,0,0,1,2.0,2010,2018,3.0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,3911.0,-5,-5,0,0.93,3,0.0
Lithatog,0,1,0,0,0,0,0,0,3.0,2001,2001,1.0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,11705.0,1,1,0,0.16,2,1.0
Lithoform Blight,0,0,0,0,0,1,0,0,2.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,0,0,0,3,20000.0,-5,-5,0,0.16,2,1.0
Lithoform Engine,1,0,0,0,0,0,0,1,4.0,2020,2020,4.0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,14403.0,-5,-5,1,20.37,2,1.0
Lithomancer's Focus,0,0,1,0,0,0,0,0,1.0,2015,2015,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,13621.0,-5,-5,0,0.03,2,1.0
Lithophage,0,1,0,0,0,0,0,0,5.0,1999,2012,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,19776.0,7,7,0,0.21,6,0.0
Liturgy of Blood,0,0,0,1,0,0,0,0,5.0,2013,2018,2.0,0,0,1,0,0,0,1,1,1,1,1,0,1,4,10421.0,-5,-5,0,0.04,7,1.0
"Liu Bei, Lord of Shu",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,16220.0,2,2,1,10.31,4,1.0
Live Fast,0,0,0,1,0,0,0,0,3.0,2016,2016,1.0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,7301.0,-5,-5,0,0.08,2,1.0
Livewire Lash,0,0,0,0,0,0,0,1,2.0,2010,2010,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,8483.0,-5,-5,0,0.33,2,1.0
Living Airship,0,1,0,0,0,0,0,0,4.0,2001,2001,1.0,0,1,0,0,1,0,1,0,0,1,1,0,0,4,19965.0,2,2,0,0.04,2,1.0
Living Armor,0,0,0,0,0,0,0,1,4.0,1994,1995,2.0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,16794.0,-5,-5,0,0.07,4,1.0
Living Artifact,0,0,0,0,0,1,0,0,1.0,1993,1997,9.0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,18637.0,-5,-5,0,0.2,1,1.0
Living Death,0,0,0,1,0,0,0,0,5.0,1997,2020,10.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,306.0,-5,-5,1,3.92,4,1.0
Living Destiny,0,0,1,0,0,0,0,0,4.0,2010,2010,1.0,0,0,0,0,1,0,1,1,0,1,1,0,0,4,18218.0,-5,-5,0,0.08,2,1.0
Living End,0,0,0,1,0,0,0,0,0.0,2006,2006,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,8520.0,-5,-5,1,7.44,2,1.0
Living Inferno,0,1,0,0,0,0,0,0,8.0,2006,2006,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,12810.0,8,8,0,0.24,2,1.0
Living Lands,0,0,0,0,0,1,0,0,4.0,1993,1999,10.0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,12986.0,-5,-5,0,0.19,4,1.0
Living Lightning,0,1,0,0,0,0,0,0,4.0,2020,2020,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,18219.0,3,3,0,0.27,7,1.0
Living Lore,0,1,0,0,0,0,0,0,4.0,2015,2018,3.0,0,1,0,0,0,0,1,1,1,1,0,0,1,3,11114.0,-3,-3,0,0.08,4,1.0
Living Plane,0,0,0,0,0,1,0,0,4.0,1994,1994,1.0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,8412.0,-5,-5,1,155.51,4,1.0
Living Tempest,0,1,0,0,0,0,0,0,5.0,2020,2020,1.0,0,1,0,0,0,1,1,1,1,1,1,0,0,4,20140.0,3,3,0,0.31,2,1.0
Living Terrain,0,0,0,0,0,1,0,0,4.0,2000,2003,2.0,0,0,0,0,1,0,1,1,0,1,0,0,1,3,13792.0,-5,-5,0,0.15,1,1.0
Living Totem,0,1,0,0,0,0,0,0,4.0,2014,2014,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,13352.0,2,2,0,0.05,1,1.0
Living Tsunami,0,1,0,0,0,0,0,0,4.0,2009,2009,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,14683.0,4,4,0,0.08,2,1.0
Living Twister,0,1,0,0,0,0,0,0,3.0,2019,2019,3.0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,4107.0,2,2,0,0.29,2,1.0
Living Wall,0,1,0,0,0,0,0,1,4.0,1993,1994,6.0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,9296.0,0,0,0,0.32,4,1.0
Living Wish,0,0,0,1,0,0,0,0,2.0,2002,2018,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,12661.0,-5,-5,0,0.45,4,1.0
Lizard Warrior,0,1,0,0,0,0,0,0,4.0,1997,2014,2.0,0,0,0,1,0,0,1,0,0,1,1,0,1,4,19264.0,4,4,0,0.09,7,1.0
Llanowar Augur,0,1,0,0,0,0,0,0,1.0,2007,2007,1.0,0,0,0,0,1,0,1,1,0,1,1,0,0,4,13707.0,0,0,0,0.2,2,1.0
Llanowar Behemoth,0,1,0,0,0,0,0,0,5.0,1997,2005,3.0,0,0,0,0,1,0,1,1,0,1,0,0,1,3,18359.0,4,4,0,0.07,1,1.0
Llanowar Cavalry,0,1,0,0,0,0,0,0,3.0,2000,2000,1.0,1,0,0,0,1,0,1,0,0,1,1,0,0,4,19619.0,1,1,0,0.05,2,1.0
Llanowar Dead,0,1,0,0,0,0,0,0,2.0,2001,2001,1.0,0,0,1,0,1,0,1,0,0,1,1,0,0,4,9562.0,2,2,0,0.16,2,1.0
Llanowar Druid,0,1,0,0,0,0,0,0,2.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,7780.0,1,1,0,0.22,2,1.0
Llanowar Elite,0,1,0,0,0,0,0,0,1.0,2000,2005,3.0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,12585.0,1,1,0,0.15,2,1.0
Llanowar Elves,0,1,0,0,0,0,0,0,1.0,1993,2019,31.0,0,0,0,0,1,0,1,1,1,1,1,0,1,4,49.0,1,1,0,0.16,1,0.0
Llanowar Empath,0,1,0,0,0,0,0,0,4.0,2007,2019,4.0,0,0,0,0,1,0,1,1,1,1,1,0,1,4,8385.0,2,2,0,0.06,6,0.0
Llanowar Envoy,0,1,0,0,0,0,0,0,3.0,2018,2018,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,12948.0,3,3,0,0.04,2,1.0
Llanowar Knight,0,1,0,0,0,0,0,0,2.0,2000,2000,1.0,1,0,0,0,1,0,1,0,0,1,1,0,0,4,16221.0,2,2,0,0.13,2,1.0
Llanowar Mentor,0,1,0,0,0,0,0,0,1.0,2007,2007,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,7826.0,1,1,0,0.81,2,1.0
Llanowar Reborn,0,0,0,0,1,0,0,0,0.0,2007,2020,6.0,0,0,0,0,1,0,1,1,0,1,0,0,1,3,1546.0,-5,-5,0,0.84,4,1.0
Llanowar Scout,0,1,0,0,0,0,0,0,2.0,2018,2018,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,2405.0,1,1,0,0.18,2,1.0
Llanowar Sentinel,0,1,0,0,0,0,0,0,3.0,1997,2007,2.0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,19435.0,2,2,0,0.1,1,1.0
Llanowar Tribe,0,1,0,0,0,0,0,0,3.0,2019,2019,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1732.0,3,3,0,0.54,7,1.0
Llanowar Vanguard,0,1,0,0,0,0,0,0,3.0,2000,2000,1.0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,20311.0,1,1,0,0.13,2,1.0
Llanowar Visionary,0,1,0,0,0,0,0,0,3.0,2020,2020,2.0,0,0,0,0,1,1,1,1,1,1,1,0,0,4,5303.0,2,2,0,0.12,1,1.0
Llanowar Wastes,0,0,0,0,1,0,0,0,0.0,2001,2020,7.0,0,0,1,0,1,0,1,1,1,1,0,0,1,2,160.0,-5,-5,0,0.67,3,0.0
"Llawan, Cephalid Empress",1,1,0,0,0,0,0,0,4.0,2002,2002,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,8492.0,2,2,1,1.25,2,1.0
Loafing Giant,0,1,0,0,0,0,0,0,5.0,2000,2000,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,20141.0,4,4,0,0.12,2,1.0
Loam Dryad,0,1,0,0,0,0,0,0,1.0,2016,2016,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,9274.0,1,1,0,0.13,2,1.0
Loam Dweller,0,1,0,0,0,0,0,0,2.0,2005,2005,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,7384.0,2,2,0,0.3,2,1.0
Loam Larva,0,1,0,0,0,0,0,0,2.0,2016,2016,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,13014.0,1,1,0,0.08,2,1.0
Loam Lion,0,1,0,0,0,0,0,0,1.0,2010,2011,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,3,6327.0,1,1,0,0.42,6,0.0
Loamdragger Giant,0,1,0,0,0,0,0,0,7.0,2008,2008,1.0,0,0,0,1,1,0,1,1,0,1,1,0,0,4,18495.0,7,7,0,0.08,2,1.0
Loaming Shaman,0,1,0,0,0,0,0,0,3.0,2006,2019,3.0,0,0,0,0,1,0,1,1,1,1,0,0,1,3,3478.0,3,3,0,0.1,1,1.0
Loathsome Catoblepas,0,1,0,0,0,0,0,0,6.0,2013,2013,1.0,0,0,1,0,1,0,1,1,1,1,1,0,0,4,19966.0,3,3,0,0.02,2,1.0
Loathsome Chimera,0,1,0,0,0,0,0,0,3.0,2020,2020,1.0,0,0,0,0,1,1,1,1,1,1,1,0,0,4,15676.0,4,4,0,0.02,2,1.0
Lobber Crew,0,1,0,0,0,0,0,0,3.0,2012,2012,1.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,5033.0,0,0,0,0.13,2,1.0
Lobotomy,0,0,0,1,0,0,0,0,4.0,1997,2006,3.0,0,1,1,0,0,0,1,0,0,1,0,0,1,3,18220.0,-5,-5,0,0.15,2,1.0
Loch Dragon,0,1,0,0,0,0,0,0,4.0,2019,2019,1.0,0,1,0,1,0,1,1,1,1,1,0,0,0,3,11481.0,3,3,0,0.07,2,1.0
Loch Korrigan,0,1,0,0,0,0,0,0,4.0,2008,2008,1.0,0,1,1,0,0,0,1,1,0,1,1,0,0,4,20142.0,1,1,0,0.09,2,1.0
Lochmere Serpent,0,1,0,0,0,0,0,0,6.0,2019,2019,4.0,0,1,1,0,0,1,1,1,1,1,0,0,0,2,8014.0,7,7,0,0.12,2,1.0
Locket of Yesterdays,0,0,0,0,0,0,0,1,1.0,2006,2006,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,14745.0,-5,-5,0,0.25,2,1.0
Lockjaw Snapper,0,1,0,0,0,0,0,1,4.0,2008,2008,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,5951.0,2,2,1,1.42,2,1.0
Locthwain Gargoyle,0,1,0,0,0,0,0,1,1.0,2019,2019,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,13754.0,0,0,0,0.04,2,1.0
Locthwain Paladin,0,1,0,0,0,0,0,0,4.0,2019,2019,1.0,0,0,1,0,0,1,1,1,1,1,1,0,0,4,13047.0,3,3,0,0.03,2,1.0
Locust Miser,0,1,0,0,0,0,0,0,4.0,2005,2005,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,6276.0,2,2,1,1.85,2,1.0
Locust Swarm,0,1,0,0,0,0,0,0,4.0,1996,1996,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,17119.0,1,1,0,0.13,2,1.0
Lodestone Bauble,0,0,0,0,0,0,0,1,0.0,1996,1996,1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,8311.0,-5,-5,1,1.94,4,1.0
Lodestone Golem,0,1,0,0,0,0,0,1,4.0,2010,2015,3.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3129.0,5,5,0,0.72,4,1.0
Lodestone Myr,0,1,0,0,0,0,0,1,4.0,2003,2015,3.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,7408.0,2,2,0,0.27,4,1.0
Lofty Denial,0,0,1,0,0,0,0,0,2.0,2020,2020,1.0,0,1,0,0,0,1,1,1,1,1,1,0,0,4,10336.0,-5,-5,0,0.09,1,1.0
Logic Knot,0,0,1,0,0,0,0,0,2.0,2007,2013,2.0,0,1,0,0,0,0,1,1,0,1,1,0,1,4,4527.0,-5,-5,0,0.48,4,1.0
Lone Missionary,0,1,0,0,0,0,0,0,2.0,2010,2019,4.0,1,0,0,0,0,0,1,1,0,1,1,0,1,4,11849.0,2,2,0,0.19,4,1.0
Lone Revenant,0,1,0,0,0,0,0,0,5.0,2012,2015,2.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,14056.0,4,4,0,0.16,3,0.0
Lone Rider // It That Rides as One,0,1,0,0,0,0,0,0,2.0,2016,2016,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,4788.0,-5,-5,0,0.4,2,1.0
Lone Wolf,0,1,0,0,0,0,0,0,3.0,1998,2003,6.0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,9419.0,2,2,0,0.14,1,1.0
Lonely Sandbar,0,0,0,0,1,0,0,0,0.0,2002,2020,10.0,0,1,0,0,0,0,1,1,0,1,1,0,1,3,282.0,-5,-5,0,0.13,3,0.0
Lonesome Unicorn // Rider in Need,0,1,0,1,0,0,0,0,5.0,2019,2019,3.0,1,0,0,0,0,1,1,1,1,1,1,0,0,4,12146.0,3,3,0,0.05,2,1.0
Long Road Home,0,0,1,0,0,0,0,0,2.0,2016,2020,3.0,1,0,0,0,0,0,1,1,1,1,0,0,1,3,4320.0,-5,-5,0,0.12,7,1.0
Long-Finned Skywhale,0,1,0,0,0,0,0,0,4.0,2016,2016,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,16137.0,4,4,0,0.06,2,1.0
Long-Forgotten Gohei,0,0,0,0,0,0,0,1,3.0,2004,2015,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,6174.0,-5,-5,0,0.28,4,1.0
Long-Term Plans,0,0,1,0,0,0,0,0,3.0,2003,2003,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1728.0,-5,-5,1,4.02,2,1.0
Longhorn Firebeast,0,1,0,0,0,0,0,0,3.0,2002,2002,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,18638.0,3,3,0,0.15,2,1.0
Longshot Squad,0,1,0,0,0,0,0,0,4.0,2014,2019,2.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,6314.0,3,3,0,0.11,2,1.0
Longtusk Cub,0,1,0,0,0,0,0,0,2.0,2016,2016,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,7428.0,2,2,0,0.05,2,1.0
Lookout's Dispersal,0,0,1,0,0,0,0,0,3.0,2017,2017,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,6862.0,-5,-5,0,0.17,2,1.0
Looming Altisaur,0,1,0,0,0,0,0,0,4.0,2017,2019,2.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,8946.0,1,1,0,0.05,2,1.0
Looming Hoverguard,0,1,0,0,0,0,0,0,6.0,2003,2003,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,19777.0,3,3,0,0.09,2,1.0
Looming Shade,0,1,0,0,0,0,0,0,3.0,1998,2009,7.0,0,0,1,0,0,0,1,1,0,1,1,0,1,4,15749.0,1,1,0,0.02,1,1.0
